treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (2.5h) - Unperturbed,6 - all,6,0.9011466679001683,relative_to_all,01_PABPC1,6,0.9927887455973957,0.8898333760514573,1.107656242069137,-0.010441333934459084,-0.1683928824594425,0.14751021459052407
AZD4573 (2.5h) - Unperturbed,all,6,0.04246935163397757,unnormalised,01_PABPC1,NA,0.7097044308263334,0.5462611669061895,0.9220504946144703,-0.4947097814856877,-0.8723372277789093,-0.11708233519246643
AZD4573 (2.5h) - Unperturbed,7,6,0.01534306902465946,unnormalised,01_PABPC1,NA,0.6847095370669515,0.5487594617630852,0.8543399846704507,-0.5464359875495107,-0.8657541849391399,-0.22711779015988168
AZD4573 (2.5h) - Unperturbed,7 - all,6,0.37891971514090017,relative_to_all,01_PABPC1,6,0.9647812629121119,0.8959721923437151,1.0388747476988802,-0.05172620606382305,-0.15847413781695072,0.055021725689304676
AZD4573 (2.5h) - Unperturbed,all,6,0.042402167825801994,unnormalised,01_PABPC1,NA,0.7096591340956526,0.5462651860296073,0.92192601594438,-0.49480186412097427,-0.8723266131710182,-0.11727711507093047
AZD4573 (2.5h) - Unperturbed,8,6,0.031209478131996638,unnormalised,01_PABPC1,NA,0.708167182286308,0.5561491274452425,0.9017379212137773,-0.4978381066369675,-0.8464563116179447,-0.14921990165599025
AZD4573 (2.5h) - Unperturbed,8 - all,6,0.8622918980164946,relative_to_all,01_PABPC1,6,0.9978976501003601,0.9754191273469931,1.020894190156246,-0.003036242515993075,-0.03590583190655788,0.029833346874571683
AZD4573 (2.5h) - Unperturbed,all,6,0.04225784824898016,unnormalised,01_PABPC1,NA,0.7097973796801447,0.546593667268159,0.9217309866007449,-0.49452084639642063,-0.8714593497239141,-0.11758234306892704
AZD4573 (2.5h) - Unperturbed,9,6,0.03086259047921281,unnormalised,01_PABPC1,NA,0.7115613507033032,0.561092840584974,0.9023810663612098,-0.49093994384238376,-0.8336885904173661,-0.1481912972674015
AZD4573 (2.5h) - Unperturbed,9 - all,6,0.8825099598139098,relative_to_all,01_PABPC1,6,1.0024851754509905,0.9713512410344842,1.0346170206450842,0.003580902554036751,-0.041935025741351675,0.04909683084942514
AZD4573 (2.5h) - Unperturbed,all,6,0.01055576010965565,unnormalised,02_CDK7,NA,0.7881321416496148,0.6938335966834116,0.8952467503308766,-0.3434905564240762,-0.5273383946565058,-0.15964271819164672
AZD4573 (2.5h) - Unperturbed,0,6,0.086450724454137845,unnormalised,02_CDK7,NA,0.8960687596659087,0.806746340894725,0.9952808972876126,-0.15831865342713322,-0.30981296569545,-0.00682434115881646
AZD4573 (2.5h) - Unperturbed,0 - all,6,0.001433048193830961,relative_to_all,02_CDK7,6,1.1369524376843396,1.0866552241735936,1.1895777214336194,0.18517190299694303,0.11989427221839319,0.25044953377549317
AZD4573 (2.5h) - Unperturbed,all,6,0.010329773374378758,unnormalised,02_CDK7,NA,0.7882483660136371,0.6944277250893478,0.8947446423502539,-0.34327782058638445,-0.5261035462259078,-0.16045209494686088
AZD4573 (2.5h) - Unperturbed,1,6,0.3164032259308238,unnormalised,02_CDK7,NA,0.9194565607838635,0.790903993058927,1.068903905641937,-0.12114667796855154,-0.33842551667999854,0.09613216074289538
AZD4573 (2.5h) - Unperturbed,1 - all,6,5.480249785623949e-5,relative_to_all,02_CDK7,6,1.1664553970898512,1.132110192379676,1.2018425437368838,0.22213114261783287,0.179014387730479,0.2652478975051868
AZD4573 (2.5h) - Unperturbed,all,6,0.01065571584653115,unnormalised,02_CDK7,NA,0.7880900212377657,0.6935852888401738,0.8954715325827244,-0.34356766092208424,-0.527854796013898,-0.15928052583027066
AZD4573 (2.5h) - Unperturbed,2,6,0.04629659474941276,unnormalised,02_CDK7,NA,1.1262723218492678,1.0261607176682193,1.2361507521416073,0.17155569942581908,0.03725670406822283,0.30585469478341537
AZD4573 (2.5h) - Unperturbed,2 - all,6,9.611097368372353e-5,relative_to_all,02_CDK7,6,1.4291163337918638,1.3238488312695462,1.542754313989234,0.5151233603479032,0.40473839191172417,0.6255083287840824
AZD4573 (2.5h) - Unperturbed,all,6,0.010670837101783126,unnormalised,02_CDK7,NA,0.7880511703881417,0.6935039076772078,0.8954883170451816,-0.34363878390065505,-0.5280240831810998,-0.15925348462021027
AZD4573 (2.5h) - Unperturbed,3,6,0.0021985531803708205,unnormalised,02_CDK7,NA,0.7037749251645472,0.6150669481776921,0.8052768023998464,-0.5068139817449364,-0.7011846428952802,-0.312443320594593
AZD4573 (2.5h) - Unperturbed,3 - all,6,4.2487260472740566e-5,relative_to_all,02_CDK7,6,0.8930573947601834,0.8744999751807973,0.912008614032216,-0.16317519784428147,-0.19346975168559305,-0.13288064400296967
AZD4573 (2.5h) - Unperturbed,all,6,0.010581906613503084,unnormalised,02_CDK7,NA,0.7881264122343782,0.6937756792400597,0.8953084696509024,-0.34350104429604195,-0.5274588279943382,-0.15954326059774535
AZD4573 (2.5h) - Unperturbed,4,6,0.4673115967833702,unnormalised,02_CDK7,NA,1.06546563744726,0.9077540932761596,1.2505776982880945,0.09148406521461598,-0.13962656439682652,0.3225946948260584
AZD4573 (2.5h) - Unperturbed,4 - all,6,6.146526794430177e-4,relative_to_all,02_CDK7,6,1.3518968796219009,1.234968024988516,1.4798967553418458,0.43498510951065766,0.30447368894543303,0.5654965300758823
AZD4573 (2.5h) - Unperturbed,all,6,0.01071012126579898,unnormalised,02_CDK7,NA,0.7880066447693757,0.6933688691308051,0.8955615111176055,-0.34372029980544677,-0.5283050310014012,-0.15913556860949213
AZD4573 (2.5h) - Unperturbed,5,6,0.6026267647518222,unnormalised,02_CDK7,NA,0.9730114329076169,0.882513860266281,1.0727890985001307,-0.039471338080134914,-0.18030915816880888,0.10136648200853901
AZD4573 (2.5h) - Unperturbed,5 - all,6,5.844145588413369e-4,relative_to_all,02_CDK7,6,1.2347756701878907,1.1597540784912435,1.3146502210808704,0.3042489617253119,0.21381891970251085,0.3946790037481126
AZD4573 (2.5h) - Unperturbed,all,6,0.01063888672135793,unnormalised,02_CDK7,NA,0.7881227058734109,0.6936616168537546,0.8954472676901513,-0.34350782894515075,-0.5276960383387744,-0.15931961955152676
AZD4573 (2.5h) - Unperturbed,6,6,0.14262763308884582,unnormalised,02_CDK7,NA,1.1023642526447395,0.9843369754559644,1.234543632729114,0.14060101034611133,-0.022775806156633504,0.3039778268488562
AZD4573 (2.5h) - Unperturbed,6 - all,6,6.526097178757995e-6,relative_to_all,02_CDK7,6,1.3987216006206555,1.337037756457303,1.4632512108159637,0.4841088392912621,0.41904020610785847,0.5491774724746654
AZD4573 (2.5h) - Unperturbed,all,6,0.010692806949851155,unnormalised,02_CDK7,NA,0.7880167365126586,0.6934154749241612,0.8955242556304015,-0.3437018238003807,-0.5282080614224395,-0.15919558617832186
AZD4573 (2.5h) - Unperturbed,7,6,0.39732796911047785,unnormalised,02_CDK7,NA,1.038487236028815,0.9574632561525276,1.1263677561146697,0.054483484231577645,-0.06271097201027338,0.17167794047342835
AZD4573 (2.5h) - Unperturbed,7 - all,6,3.2970512042028417e-4,relative_to_all,02_CDK7,6,1.317849212980685,1.2240831483910528,1.4187978573486464,0.398185308031958,0.29170155941712284,0.5046690566467935
AZD4573 (2.5h) - Unperturbed,all,6,0.010622679542143226,unnormalised,02_CDK7,NA,0.7881031037365026,0.6936660934809713,0.8953969466811583,-0.3435437120090335,-0.5276867277658834,-0.15940069625218353
AZD4573 (2.5h) - Unperturbed,8,6,0.006037460781224961,unnormalised,02_CDK7,NA,0.7571627986592315,0.6638634715876558,0.8635744068014785,-0.4013245653939431,-0.5910415236707192,-0.2116076071171669
