EU_bin,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
upper - lower,all,2244,0.009371676251894848,unnormalised,07_SETD1A,NA,1.0490987114633976,1.0118751664995393,1.0876915876901916,0.06915042990630435,0.01703131791688627,0.12126954189572203
upper - lower,ER (peripheral),2244,3.870665890206224e-5,unnormalised,07_SETD1A,NA,1.072716164795553,1.037514609988039,1.1091120637105498,0.10126839686677912,0.053131652227162526,0.14940514150639594
upper - lower,ER (peripheral) - all,2244,0.26147562831935567,relative_to_all,07_SETD1A,2244,1.0225121364406322,0.9835513932350093,1.0630162047043814,0.03211796696047488,-0.023927655674744853,0.08816358959569474
upper - lower,all,2246,0.00929116535362911,unnormalised,07_SETD1A,NA,1.049301459377465,1.0119651461234653,1.0880152907137233,0.06942921697004024,0.017159601908953177,0.12169883203112698
upper - lower,Focal adhesions,2246,0.5585967605386689,unnormalised,07_SETD1A,NA,1.0086789544554648,0.9798948674356334,1.038308564493223,0.012467061939888438,-0.029301123583489123,0.0542352474632658
upper - lower,Focal adhesions - all,2246,0.011883122450933373,relative_to_all,07_SETD1A,2246,0.9612861446451234,0.9321883604651184,0.9912922013160697,-0.05696215503015173,-0.1013065957458494,-0.012617714314454104
upper - lower,all,2246,0.009891067328171037,unnormalised,07_SETD1A,NA,1.048789366131833,1.0115397010772897,1.0874107396276742,0.0687249629962521,0.01655294414069362,0.12089698185181051
upper - lower,Golgi apparatus,2246,0.30652334319613533,unnormalised,07_SETD1A,NA,0.9762431800274797,0.9322832244821412,1.0222759795764433,-0.034687530172977696,-0.10115978755832801,0.03178472721237264
upper - lower,Golgi apparatus - all,2246,0.00538573903451274,relative_to_all,07_SETD1A,2246,0.9308286406717492,0.8850488695391964,0.9789764024510108,-0.10341249316922986,-0.17617097653317795,-0.0306540098052816
upper - lower,all,2240,0.009399578151056142,unnormalised,07_SETD1A,NA,1.0491528627557654,1.0118736800040475,1.0878054753081579,0.06922489552514044,0.017029198523782683,0.1214205925264981
upper - lower,HDAC3 foci,2240,0.07751178416211149,unnormalised,07_SETD1A,NA,1.0361423081848895,0.996110733476076,1.0777826668569832,0.05122216249655505,-0.005621965287943983,0.10806629028105451
upper - lower,HDAC3 foci - all,2240,0.5389342617642437,relative_to_all,07_SETD1A,2240,0.9875989905449035,0.9490650834447372,1.0276974499843201,-0.018002733028585287,-0.075421069449846,0.03941560339267534
upper - lower,all,2245,0.010029216167644774,unnormalised,07_SETD1A,NA,1.0487830570252819,1.0114700501187728,1.087472536210176,0.06871628428114944,0.016453601967551957,0.12097896659474706
upper - lower,Mitochondria (peripheral),2245,0.4932676410182042,unnormalised,07_SETD1A,NA,1.005511699732056,0.9898269021670698,1.0214450386067557,0.007929868363520337,-0.014751841634161853,0.030611578361202398
upper - lower,Mitochondria (peripheral) - all,2245,0.01275113755258609,relative_to_all,07_SETD1A,2245,0.958741365048403,0.9274987776430826,0.9910363519730624,-0.06078641591762921,-0.1085827144902286,-0.012990117345029807
upper - lower,all,2246,0.008706009070901376,unnormalised,07_SETD1A,NA,1.0496203827912178,1.0123544480374242,1.088258119581113,0.06986764132843383,0.017714498427488217,0.12202078422937968
upper - lower,Nuclear periphery,2246,3.892229468034418e-6,unnormalised,07_SETD1A,NA,0.9332165940329138,0.9062989831570847,0.9609336737250255,-0.09971613399029775,-0.14194102876421008,-0.057491239216385194
upper - lower,Nuclear periphery - all,2246,1.031204814014492e-18,relative_to_all,07_SETD1A,2246,0.8890991536875879,0.8664040702404022,0.9123887251229609,-0.1695837753187316,-0.2068880743535757,-0.13227947628388778
upper - lower,all,2225,0.009363158825287527,unnormalised,07_SETD1A,NA,1.0491987638385611,1.0119036111646154,1.0878684826249574,0.06928801293948815,0.017071872722283506,0.12150415315669305
upper - lower,Nuclear speckles,2225,9.313252600949847e-7,unnormalised,07_SETD1A,NA,1.1345849133542822,1.07892042910328,1.1931212820588075,0.1821645856438831,0.1095884693012377,0.25474070198652843
upper - lower,Nuclear speckles - all,2225,9.707766710602522e-6,relative_to_all,07_SETD1A,2225,1.0813822437259937,1.0446210695477354,1.1194370773625562,0.11287657270439491,0.0629797076409997,0.16277343776779013
upper - lower,all,2246,0.009035895805034949,unnormalised,07_SETD1A,NA,1.0493463796442606,1.0121101971292255,1.087952505167701,0.06949097697088108,0.017366377183146306,0.1216155767586157
upper - lower,Nucleolus,2246,1.090742740487692e-5,unnormalised,07_SETD1A,NA,1.0809155500071919,1.0441618207446866,1.1189629835479653,0.11225381230003652,0.06234531333946841,0.16216231126060476
upper - lower,Nucleolus - all,2246,0.015049647735875159,relative_to_all,07_SETD1A,2246,1.0300846040690907,1.0057801060964595,1.0549764159268553,0.04276283532915557,0.008314922916066798,0.07721074774224392
upper - lower,all,2246,0.008919415337049846,unnormalised,07_SETD1A,NA,1.049429102792537,1.0121923425496226,1.0880357373716827,0.06960470450090585,0.017483465205693195,0.12172594379611866
upper - lower,Nucleoplasm,2246,1.1103943343476292e-8,unnormalised,07_SETD1A,NA,1.1057767249776587,1.0684207817813964,1.1444387701478602,0.14506011044982597,0.09547994312363585,0.19464027777601625
upper - lower,Nucleoplasm - all,2246,8.325707154340283e-7,relative_to_all,07_SETD1A,2246,1.0536935959134164,1.0320601907589122,1.0757804670796605,0.07545540594892015,0.045527112599475256,0.10538369929836511
upper - lower,all,2246,0.009415462390532111,unnormalised,07_SETD1A,NA,1.049113331221859,1.0118560332683626,1.0877424708259031,0.0691705345026011,0.017004038189480906,0.12133703081572121
upper - lower,P-bodies,2246,0.9280197232876428,unnormalised,07_SETD1A,NA,0.9988782360960744,0.974850289161557,1.023498419849216,-0.001619271611360593,-0.03674741824895963,0.033508875026238505
upper - lower,(P-bodies) - all,2246,2.7641492767803633e-4,relative_to_all,07_SETD1A,2246,0.9521166173083724,0.9273054600389508,0.9775916265139425,-0.07078980611396161,-0.10888344525646411,-0.03269616697145921
upper - lower,all,2246,0.00936233098517843,unnormalised,07_SETD1A,NA,1.0492225647648137,1.0119093970258308,1.0879116190118272,0.06932073990218769,0.01708012173861957,0.12156135806575558
upper - lower,PML bodies,2246,8.329413163039597e-18,unnormalised,07_SETD1A,NA,1.2424793207146856,1.1829510259731408,1.3050031899111585,0.31322184039871476,0.2423903475169174,0.384053333280512
upper - lower,PML bodies - all,2246,3.087572658963372e-19,relative_to_all,07_SETD1A,2246,1.1841904305529218,1.1416053528231236,1.2283640509789928,0.24390110049652705,0.19106400453149128,0.2967381964615629
upper - lower,all,2246,0.009916000702769113,unnormalised,07_SETD1A,NA,1.0489829534159567,1.011572266151821,1.0877771894075592,0.0689912334708643,0.016599388897382734,0.12138307804434588
upper - lower,Cytoplasm (combined),2246,0.1892340803155032,unnormalised,07_SETD1A,NA,1.0161911133958517,0.9921216295794408,1.0408445377634166,0.023171752917035875,-0.011411095611435867,0.05775460144550766
upper - lower,Cytoplasm (combined) - all,2246,0.011899902322049878,relative_to_all,07_SETD1A,2246,0.9687393966571907,0.9450767948029167,0.9929944569546227,-0.045819480553828174,-0.08149653065430867,-0.010142430453347782
upper - lower,all,2246,0.008953411099010095,unnormalised,07_SETD1A,NA,1.0494024439429512,1.0121676849671055,1.0880069633810017,0.06956805497545421,0.017448319903932648,0.12168779004697565
upper - lower,Nucleus (combined),2246,5.454610511398372e-20,unnormalised,07_SETD1A,NA,1.1907634866681942,1.1474786930485352,1.2356810542731538,0.25188688885657295,0.19846736521328334,0.30530641249986246
upper - lower,Nucleus (combined) - all,2246,6.865425322096007e-29,relative_to_all,07_SETD1A,2246,1.1347062259490295,1.1101291404285358,1.1598274221596079,0.18231883388111866,0.1507275138895666,0.21391015387267087
upper - lower,all,2246,5.486492406983168e-4,unnormalised,08_H3K4me3,NA,1.0558654038135245,1.023854465666567,1.0888771679522709,0.07842593921641478,0.03401066008130502,0.12284121835152433
upper - lower,Cajal bodies,2246,7.61507627009017e-19,unnormalised,08_H3K4me3,NA,1.1462837309743361,1.112499855875182,1.18109353898547,0.19696418772950897,0.15380514917730623,0.24012322628171143
upper - lower,Cajal bodies - all,2246,1.0692250511828184e-8,relative_to_all,08_H3K4me3,2246,1.0856343306961693,1.0556040830983133,1.1165188908011743,0.11853824851309425,0.0780688361617143,0.15900766086447402
upper - lower,all,2246,5.308559071103005e-4,unnormalised,08_H3K4me3,NA,1.055952938509429,1.0239723806665115,1.0889323085266345,0.07854553839711013,0.03417680243475561,0.12291427435946473
upper - lower,Cell-cell contacts,2246,0.9692205669190798,unnormalised,08_H3K4me3,NA,0.9995855799527558,0.9787618437250166,1.0208523534660845,-5.98005668333319e-4,-0.030970234726376337,0.029774223389709895
upper - lower,(Cell-cell contacts) - all,2246,7.476129268808391e-7,relative_to_all,08_H3K4me3,2246,0.946619440600979,0.9263306915843231,0.9673525593663657,-0.0791435440654435,-0.11040078051549619,-0.047886307615390734
upper - lower,all,2246,5.326858634851755e-4,unnormalised,08_H3K4me3,NA,1.0559595207525747,1.0239667188374297,1.0889519053255856,0.07855453135465677,0.03416882534916683,0.1229402373601468
upper - lower,Cytoplasm,2246,0.10800738653720096,unnormalised,08_H3K4me3,NA,1.018514810718971,0.9959905304936678,1.0415484765098342,0.026466959386230157,-0.005796069134939489,0.05872998790739974
upper - lower,Cytoplasm - all,2246,2.046289433259994e-4,relative_to_all,08_H3K4me3,2246,0.9645396349976396,0.9463620797785459,0.9830663414779721,-0.05208757196842679,-0.07953582806878289,-0.024639315868070603
upper - lower,all,2246,5.090001913933914e-4,unnormalised,08_H3K4me3,NA,1.056138132521795,1.0241534314001168,1.0891217280224572,0.07879853741556322,0.034431865863635974,0.1231652089674904
upper - lower,ER (perinuclear),2246,0.8649744749447095,unnormalised,08_H3K4me3,NA,1.0018218404477404,0.9810252595634795,1.0230592843701942,0.002625968856767885,-0.02763781126873187,0.03288974898226713
upper - lower,ER (perinuclear) - all,2246,6.734138786170468e-7,relative_to_all,08_H3K4me3,2246,0.9485708446636987,0.929075148759076,0.9684756378941007,-0.07617256855879542,-0.10613280037065528,-0.04621233674693566
upper - lower,all,2241,5.191790845065008e-4,unnormalised,08_H3K4me3,NA,1.056049657699159,1.0240677692795987,1.0890303483636141,0.07867767487812594,0.0343111910883778,0.12304415866787394
upper - lower,ER (peripheral),2241,0.8296615858445477,unnormalised,08_H3K4me3,NA,1.003409119596104,0.9727787983769122,1.0350039114426948,0.004909955369805828,-0.03981630916693584,0.04963621990654791
upper - lower,ER (peripheral) - all,2241,0.0034734366771086603,relative_to_all,08_H3K4me3,2241,0.9501533495898818,0.9181560041443155,0.9832657888876275,-0.07376771950831995,-0.12318879170173108,-0.024346647314908876
upper - lower,all,2246,5.329483456091643e-4,unnormalised,08_H3K4me3,NA,1.05594030616845,1.0239574060414862,1.0889221793918495,0.07852827936592434,0.034155704233631935,0.12290085449821699
upper - lower,Focal adhesions,2246,0.7655784357356219,unnormalised,08_H3K4me3,NA,0.9965643217643392,0.9742746682437853,1.0193639225002527,-0.004965170208722331,-0.03759953957087766,0.027669199153432925
upper - lower,Focal adhesions - all,2246,1.426711200324058e-6,relative_to_all,08_H3K4me3,2246,0.9437695634334098,0.921883118078948,0.9661756153202615,-0.0834934495746467,-0.11734424624692108,-0.04964265290237239
upper - lower,all,2246,4.876707316622404e-4,unnormalised,08_H3K4me3,NA,1.0563273502195192,1.024337769167576,1.0893159506639722,0.07905698749402897,0.03469151372895841,0.12342246125909923
upper - lower,Golgi apparatus,2246,6.975252614656355e-5,unnormalised,08_H3K4me3,NA,0.9340304670433104,0.903196069765686,0.965917526181743,-0.09845848506440531,-0.14688888661290894,-0.05002808351590193
upper - lower,Golgi apparatus - all,2246,3.517669736377889e-16,relative_to_all,08_H3K4me3,2246,0.8842244469474412,0.8586464617927918,0.9105643677224919,-0.1775154725584343,-0.21986385503372433,-0.13516709008314415
upper - lower,all,2241,5.132698851654304e-4,unnormalised,08_H3K4me3,NA,1.0561089408792863,1.0241208026718187,1.0890962199921144,0.07875866079467397,0.03438590199441656,0.12313141959493135
upper - lower,HDAC3 foci,2241,0.690412869353003,unnormalised,08_H3K4me3,NA,1.008574744877654,0.9670821317558767,1.051847596602897,0.012318005188817252,-0.04828967566591629,0.07292568604355089
upper - lower,HDAC3 foci - all,2241,0.019632781548696306,relative_to_all,08_H3K4me3,2241,0.9549912000914825,0.918778734997503,0.9926309322501338,-0.06644065560585656,-0.1222106287556285,-0.010670682456084721
upper - lower,all,2245,5.21967126362344e-4,unnormalised,08_H3K4me3,NA,1.0560309324546406,1.0240466795294467,1.0890141558912694,0.07865209364080704,0.03428147978198408,0.12302270749962986
upper - lower,Mitochondria (peripheral),2245,0.13391709056876142,unnormalised,08_H3K4me3,NA,0.9857824397830001,0.9675017934481519,1.004408493260949,-0.02065881307037251,-0.047663759318834584,0.006346133178089478
upper - lower,Mitochondria (peripheral) - all,2245,2.474845757051352e-7,relative_to_all,08_H3K4me3,2245,0.9334787547289408,0.9094587246991924,0.9581331861085921,-0.09931090671117943,-0.136919931472432,-0.06170188194992666
upper - lower,all,2246,5.348932541050787e-4,unnormalised,08_H3K4me3,NA,1.055975719362875,1.0239633985553047,1.0889888461415693,0.07857666238813354,0.034164147304232145,0.12298917747203487
upper - lower,Nuclear periphery,2246,2.668115241060135e-4,unnormalised,08_H3K4me3,NA,1.031892910093575,1.014649142362722,1.049429732352482,0.045293255554228085,0.020980941124845734,0.06960556998361023
upper - lower,Nuclear periphery - all,2246,0.06958491651070438,relative_to_all,08_H3K4me3,2246,0.977193785020142,0.9531559335158328,1.0018378524484415,-0.03328340683390545,-0.0692158407655452,0.002649027097734255
upper - lower,all,2225,5.373866121578927e-4,unnormalised,08_H3K4me3,NA,1.0559000560818108,1.0239205143246048,1.0888783971371006,0.07847328600427185,0.03410372506390596,0.12284284694463787
upper - lower,Nuclear speckles,2225,6.1148240708569386e-27,unnormalised,08_H3K4me3,NA,1.160019859354822,1.1294378895402082,1.1914299020421486,0.2141495042730763,0.17560493570123267,0.25269407284492
upper - lower,Nuclear speckles - all,2225,1.3448329407280887e-11,relative_to_all,08_H3K4me3,2225,1.098607631161016,1.0692260641006566,1.128796582657564,0.1356762182688045,0.09656691112839075,0.1747855254092179
upper - lower,all,2246,5.320943438138369e-4,unnormalised,08_H3K4me3,NA,1.0559493759305274,1.0239651647575652,1.0889326345316306,0.0785406710177062,0.034166635761386364,0.12291470627402645
upper - lower,Nucleolus,2246,1.4350028719476354e-7,unnormalised,08_H3K4me3,NA,1.0709086492400026,1.0440060986595943,1.0985044402417656,0.0988354204156134,0.06213013957087599,0.13554070126035103
upper - lower,Nucleolus - all,2246,0.262649489956529,relative_to_all,08_H3K4me3,2246,1.0141666576546748,0.9895148647774443,1.039432600873344,0.020294749397907343,-0.015206714871145976,0.05579621366696054
upper - lower,all,2246,5.566839300609408e-4,unnormalised,08_H3K4me3,NA,1.055737862017382,1.0237650136273193,1.0887092432939633,0.07825166034499804,0.03388460930399311,0.122618711386003
upper - lower,Nucleoplasm,2246,2.278832478809617e-37,unnormalised,08_H3K4me3,NA,1.1268545248266828,1.1067634831043596,1.1473102785797606,0.17230127783676444,0.14634694912071944,0.19825560655280935
upper - lower,Nucleoplasm - all,2246,2.3201936550046733e-8,relative_to_all,08_H3K4me3,2246,1.0673620463638631,1.0433115929015084,1.0919669116775577,0.09404961749176624,0.06117009400226444,0.12692914098126803
upper - lower,all,2246,5.282059167316353e-4,unnormalised,08_H3K4me3,NA,1.0560105411621086,1.0240089576071547,1.0890122149432437,0.07862423583878779,0.03422833549308602,0.12302013618448997
upper - lower,P-bodies,2246,0.3122769397367821,unnormalised,08_H3K4me3,NA,0.9826317761245037,0.9498055369002578,1.0165925233503812,-0.02527720149759897,-0.07429592846236857,0.02374152546717053
upper - lower,(P-bodies) - all,2246,2.5894290237262607e-8,relative_to_all,08_H3K4me3,2246,0.9305132267364928,0.9072985985387936,0.9543218368528518,-0.10390143733638685,-0.14035066460119802,-0.06745221007157585
upper - lower,all,2246,5.452056637979576e-4,unnormalised,08_H3K4me3,NA,1.0558592630301473,1.0238673925238688,1.0888507549580706,0.07841754865502722,0.03402887497005997,0.12280622233999439
upper - lower,PML bodies,2246,1.029722550854716e-33,unnormalised,08_H3K4me3,NA,1.2263822586528315,1.1871555353141756,1.2669051355098047,0.29440873164397074,0.24750896221365298,0.34130850107428845
upper - lower,PML bodies - all,2246,1.375939106219258e-18,relative_to_all,08_H3K4me3,2246,1.1615016334026471,1.1237342388517497,1.2005383459487144,0.2159911829889434,0.16830088108799368,0.26368148488989307
upper - lower,all,2246,5.324575513410484e-4,unnormalised,08_H3K4me3,NA,1.055956930708897,1.023966677996637,1.088946606830712,0.07855099272682232,0.03416876780744281,0.12293321764620188
upper - lower,Cytoplasm (combined),2246,0.9519712169399412,unnormalised,08_H3K4me3,NA,0.9992560799093639,0.9753508543045902,1.0237472073039326,-0.0010736492297275418,-0.036006814780671866,0.03385951632121681
upper - lower,Cytoplasm (combined) - all,2246,4.474384013283883e-10,relative_to_all,08_H3K4me3,2246,0.9463038224850061,0.9301031131574599,0.9627867187862359,-0.07962464195654989,-0.10453742964019272,-0.05471185427290723
upper - lower,all,2246,5.483391958676559e-4,unnormalised,08_H3K4me3,NA,1.055793933253062,1.0238258020524218,1.0887602434509618,0.0783282812074942,0.03397027012918631,0.12268629228580209
upper - lower,Nucleus (combined),2246,2.856296612947468e-57,unnormalised,08_H3K4me3,NA,1.2013364813771243,1.1753093798381384,1.2279399503187205,0.2646402909474001,0.2330405712646078,0.2962400106301925
upper - lower,Nucleus (combined) - all,2246,4.924977593730613e-27,relative_to_all,08_H3K4me3,2246,1.1378512828498868,1.1117539194718695,1.1645612569534933,0.18631200973990583,0.1528374908982463,0.21978652858156544
upper - lower,all,2246,2.9980089676310693e-10,unnormalised,08_PXN,NA,0.9307084866205179,0.9102351954874826,0.9516422693406682,-0.10359873243521434,-0.1356887237278522,-0.0715087411425765
upper - lower,Cajal bodies,2246,0.016412366210976546,unnormalised,08_PXN,NA,0.971063357962761,0.9480678754201384,0.9946165982683852,-0.04236266614642935,-0.07693774459651989,-0.007787587696338878
upper - lower,Cajal bodies - all,2246,3.681654838040187e-5,relative_to_all,08_PXN,2246,1.0433593030711208,1.0225772445718362,1.0645637198399251,0.0612360662887851,0.03220982717833465,0.09026230539923547
upper - lower,all,2246,3.3578883951939363e-10,unnormalised,08_PXN,NA,0.9309067728270596,0.9104321272618923,0.9518418712897756,-0.10329140091063163,-0.13537662662818734,-0.07120617519307602
upper - lower,Cell-cell contacts,2246,0.16664212528329003,unnormalised,08_PXN,NA,0.9861833625834799,0.9669362057981536,1.0058136398291815,-0.020072180844492013,-0.0485073847246729,0.008363023035688814
upper - lower,(Cell-cell contacts) - all,2246,2.179890952676096e-13,relative_to_all,08_PXN,2246,1.0593792970144063,1.0432789138797967,1.075728149023094,0.08321922006613965,0.061124904625225365,0.10531353550705404
upper - lower,all,2246,3.284525660751961e-10,unnormalised,08_PXN,NA,0.930829197480074,0.9103438613364137,0.951775512177819,-0.10341163017003373,-0.1355165019493302,-0.07130675839073732
upper - lower,Cytoplasm,2246,0.04066799776562095,unnormalised,08_PXN,NA,0.9706170454382426,0.9433070661215441,0.9987176845486231,-0.04302589875260038,-0.0842006202121955,-0.0018511772930052126
upper - lower,Cytoplasm - all,2246,1.9435300493370502e-7,relative_to_all,08_PXN,2246,1.042744520762651,1.0264880382320216,1.0592584570720147,0.060385731417433516,0.03771681567457912,0.08305464716028789
upper - lower,all,2246,3.100008491238456e-10,unnormalised,08_PXN,NA,0.9307204247741375,0.9102336509231735,0.9516682977092707,-0.10358022717302652,-0.13569117181728077,-0.07146928252877197
upper - lower,ER (perinuclear),2246,8.730794570317297e-7,unnormalised,08_PXN,NA,0.938572009714908,0.9152221530899972,0.9625175859720011,-0.09146065822417071,-0.12780612169776884,-0.055115194750572465
upper - lower,ER (perinuclear) - all,2246,0.10810087964565819,relative_to_all,08_PXN,2246,1.008436029479718,0.9981592989946335,1.018818565911378,0.01211956894885573,-0.0026580172709112873,0.026897155168622715
upper - lower,all,2246,3.5764555082631913e-10,unnormalised,08_PXN,NA,0.9308112465646599,0.910277693362744,0.9518079845838794,-0.10343945261741451,-0.13562136746328013,-0.071257537771549
upper - lower,ER (peripheral),2246,0.013626270747266989,unnormalised,08_PXN,NA,0.9657046041931165,0.9393184503142474,0.9928319647589048,-0.050346138992178865,-0.09031374765550673,-0.010378530328850872
upper - lower,ER (peripheral) - all,2246,0.0013292500134804033,relative_to_all,08_PXN,2246,1.0374870391362776,1.0144601463362226,1.0610366117024528,0.05309331362523572,0.02071218908424799,0.08547443816622352
upper - lower,all,2246,3.42837710522569e-10,unnormalised,08_PXN,NA,0.9307930349103494,0.9102758151546411,0.9517727038484877,-0.10346767973702571,-0.13562434422996475,-0.0713110152440866
upper - lower,Focal adhesions,2246,1.810338127334376e-8,unnormalised,08_PXN,NA,1.0841817988008857,1.0542043422844523,1.1150116971667308,0.11660669233503834,0.07615453967614,0.15705884499393669
upper - lower,Focal adhesions - all,2246,2.1188863327845916e-16,relative_to_all,08_PXN,2246,1.1647936309550384,1.1234757936148396,1.207631005869766,0.22007437207206396,0.16796904057652512,0.2721797035676029
upper - lower,all,2246,3.261023056134897e-10,unnormalised,08_PXN,NA,0.9307985910037302,0.9103082643655424,0.9517501388591417,-0.10345906802191518,-0.13557291643140318,-0.07134521961242749
upper - lower,Golgi apparatus,2246,7.958400169714866e-8,unnormalised,08_PXN,NA,0.9265224459512637,0.9011450241978726,0.9526145290716448,-0.11010216745260712,-0.15016879256165483,-0.07003554234355933
upper - lower,Golgi apparatus - all,2246,0.5805941669426217,relative_to_all,08_PXN,2246,0.9954059394870213,0.9792811457187585,1.0117962432931376,-0.006643099430691823,-0.030204986534482697,0.016918787673099
upper - lower,all,2242,3.1860251529989976e-10,unnormalised,08_PXN,NA,0.9307250096938965,0.9102258861111509,0.9516857923813464,-0.10357312017877712,-0.13570347888104214,-0.07144276147651199
upper - lower,HDAC3 foci,2242,0.011158944789268226,unnormalised,08_PXN,NA,0.9479859331925475,0.9097034256152675,0.987879460740884,-0.0770624432152208,-0.13653180906103432,-0.017593077369407118
upper - lower,HDAC3 foci - all,2242,0.24669767396478373,relative_to_all,08_PXN,2242,1.0185456749511093,0.9873734399177359,1.050702044454473,0.026510676963556284,-0.018332257398323108,0.07135361132543583
upper - lower,all,2245,4.573349633927209e-10,unnormalised,08_PXN,NA,0.9308433084640009,0.9101927558450397,0.951962383075397,-0.10338975967834545,-0.13575599083573828,-0.07102352852095276
upper - lower,Mitochondria (peripheral),2245,5.559750859684476e-6,unnormalised,08_PXN,NA,0.9547967221736552,0.935974165947401,0.9739978023333471,-0.06673448124514426,-0.09545938470894341,-0.03800957778134509
upper - lower,Mitochondria (peripheral) - all,2245,0.010320916072883704,relative_to_all,08_PXN,2245,1.0257330245508025,1.0060267836488521,1.0458252749872876,0.03665527843320126,0.008668714808452629,0.06464184205794996
upper - lower,all,2246,2.873888962058656e-10,unnormalised,08_PXN,NA,0.930592915165671,0.9101084150246225,0.9515384754827395,-0.10377789134502892,-0.13588968089252085,-0.07166610179753713
upper - lower,Nuclear periphery,2246,0.0016357340022495614,unnormalised,08_PXN,NA,0.9601699102762611,0.9362166173778932,0.984736053053626,-0.05863836923808151,-0.09508572249300025,-0.022191015983162712
upper - lower,Nuclear periphery - all,2246,1.3595532998378304e-8,relative_to_all,08_PXN,2246,1.0317829575409185,1.0207409293191143,1.0429444346686587,0.045139522106947466,0.02961674729906615,0.06066229691482891
upper - lower,all,2225,3.357873491106543e-10,unnormalised,08_PXN,NA,0.9306553381616004,0.9101107198490986,0.9516637256973418,-0.10368112043170497,-0.13588602731172042,-0.07147621355168932
upper - lower,Nuclear speckles,2225,0.02877077295609564,unnormalised,08_PXN,NA,0.973138245348317,0.9496896671892271,0.9971657871801511,-0.0392833240937246,-0.07447193802253037,-0.004094710164918741
upper - lower,Nuclear speckles - all,2225,2.4521725204304185e-5,relative_to_all,08_PXN,2225,1.0456483785615378,1.0242342264093887,1.0675102465784485,0.06439779633798044,0.034545674945448294,0.09424991773051243
upper - lower,all,2246,3.076210398989989e-10,unnormalised,08_PXN,NA,0.9306761880010864,0.910180860407323,0.951633026566403,-0.10364879952636566,-0.13577484574425816,-0.07152275330847306
upper - lower,Nucleolus,2246,2.145978024450534e-7,unnormalised,08_PXN,NA,0.9547193694672813,0.9381969876757738,0.9715327233079963,-0.06685136569187347,-0.09203722619181762,-0.04166550519192939
upper - lower,Nucleolus - all,2246,3.3194258044858763e-4,relative_to_all,08_PXN,2246,1.0258340997397117,1.0116661736992278,1.0402004411601966,0.036797433834492035,0.016733312759617425,0.056861554909366716
upper - lower,all,2246,2.995154597064271e-10,unnormalised,08_PXN,NA,0.9306400985555395,0.9101480746663743,0.951593501262902,-0.10370474495004406,-0.135826814182459,-0.07158267571762929
upper - lower,Nucleoplasm,2246,1.8927908356603884e-4,unnormalised,08_PXN,NA,0.9649470607944406,0.9470667121406605,0.9831649853168287,-0.051478299889388415,-0.07846204101564382,-0.024494558763133154
upper - lower,Nucleoplasm - all,2246,1.2699293143260503e-10,relative_to_all,08_PXN,2246,1.0368638341418444,1.0255400327505386,1.0483126706111137,0.05222644506065569,0.036383809636783906,0.06806908048452746
upper - lower,all,2246,3.8099257341105143e-10,unnormalised,08_PXN,NA,0.9308063332966899,0.9102391639181056,0.9518382249955342,-0.10344706787353526,-0.13568243389998363,-0.07121170184708686
upper - lower,P-bodies,2246,2.510424053346794e-4,unnormalised,08_PXN,NA,0.9487797425316866,0.9224882636401325,0.9758205446282618,-0.0758548877659571,-0.11639753828981607,-0.03531223724209796
upper - lower,(P-bodies) - all,2246,0.0029359362001977157,relative_to_all,08_PXN,2246,1.0193095046649923,1.0065579226925698,1.0322226300907356,0.027592180107578298,0.009430194988411618,0.04575416522674474
upper - lower,all,2246,2.6972858276557295e-10,unnormalised,08_PXN,NA,0.9305505725696742,0.9100859725622803,0.9514753487209586,-0.10384353642148433,-0.13592525690500484,-0.071761815937964
upper - lower,PML bodies,2246,0.002853098197083038,unnormalised,08_PXN,NA,0.9628080708867165,0.9391544038904972,0.9870574822675123,-0.054679859411223566,-0.09056572783407776,-0.01879399098836925
upper - lower,PML bodies - all,2246,1.255184093209799e-4,relative_to_all,08_PXN,2246,1.0346649599365294,1.0168324468583565,1.052810207451596,0.04916367701026075,0.024081972212760934,0.07424538180776082
upper - lower,all,2246,3.894201310665149e-10,unnormalised,08_PXN,NA,0.9305676399363613,0.9099217990965737,0.9516819284431958,-0.10381707597946012,-0.13618553298640534,-0.07144861897251475
upper - lower,Cytoplasm (combined),2246,3.328275344614641e-10,unnormalised,08_PXN,NA,0.924980967344945,0.9028487741036858,0.947655703248628,-0.11250441423090529,-0.1474437363301422,-0.07756509213166844
upper - lower,Cytoplasm (combined) - all,2246,0.0026786801249544033,relative_to_all,08_PXN,2246,0.9939964895063421,0.990101186721758,0.9979071173748543,-0.008687338251445294,-0.014352121087144927,-0.003022555415745485
upper - lower,all,2246,3.0864952561692724e-10,unnormalised,08_PXN,NA,0.930603490765143,0.9100860452036624,0.9515834921196576,-0.10376149612218806,-0.13592514175175477,-0.07159785049262131
upper - lower,Nucleus (combined),2246,2.8710759060980456e-7,unnormalised,08_PXN,NA,0.9494666819736096,0.930903564658741,0.9683999657993047,-0.07481071967827238,-0.10329637285479837,-0.0463250665017463
upper - lower,Nucleus (combined) - all,2246,5.945712167709305e-5,relative_to_all,08_PXN,2246,1.0202698478951087,1.010342836553429,1.0302943959843285,0.02895077644391573,0.01484492136217998,0.04305663152565166
