cell_cycle,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
S - G1,Nucleoplasm - all,6295,1.985063944221721e-13,relative_to_all,11_PML,6295,1.0442123475410974,1.032260644718958,1.0563024293676866,0.06241512339528609,0.04580729572801164,0.07902295106256078
S - G1,all,6295,0.003460442405293918,unnormalised,11_PML,NA,1.0305562775563268,1.009977601447684,1.0515542519838408,0.043423291033889366,0.014323298285319455,0.07252328378245937
S - G1,PML bodies,6295,0.47400964267227663,unnormalised,11_PML,NA,1.006457258033729,0.9888799748468869,1.024346976391764,0.009285905560677524,-0.016132670163207193,0.03470448128456258
S - G1,PML bodies - all,6295,0.002332912362624664,relative_to_all,11_PML,6295,0.9766155230457265,0.9618559792370666,0.9916015499642723,-0.034137385473211754,-0.05610720255027697,-0.012167568396146331
S - G1,all,6293,5.699042081772245e-156,unnormalised,12_RB1_pS807_S811,NA,2.538495018063468,2.3746994066211107,2.713588481458359,1.3439734287016964,1.2477449062760573,1.440201951127336
S - G1,Cajal bodies,6293,7.643677970228069e-159,unnormalised,12_RB1_pS807_S811,NA,2.5931360357394926,2.4237272169912183,2.7743858519682143,1.3746978918598605,1.277227337078527,1.4721684466411935
S - G1,Cajal bodies - all,6293,8.690340422753532e-11,relative_to_all,12_RB1_pS807_S811,6293,1.0215249654961736,1.0149854000200331,1.0281066654863829,0.03072446315816371,0.021458975223075754,0.039989951093251826
S - G1,all,6260,7.082468462152043e-156,unnormalised,12_RB1_pS807_S811,NA,2.5394462892117664,2.3754981370639396,2.7147095403585384,1.3445139604255585,1.2482300753449809,1.4407978455061363
S - G1,Nuclear periphery,6260,9.225126415252045e-127,unnormalised,12_RB1_pS807_S811,NA,2.2391128392479676,2.0993373493477474,2.3881946884062257,1.1629272340955819,1.0699340166180942,1.25592045157307
S - G1,Nuclear periphery - all,6260,9.940489656203466e-91,relative_to_all,12_RB1_pS807_S811,6260,0.8817327024242669,0.8712028940309796,0.8923897795233391,-0.18158672632997663,-0.19891934836559155,-0.1642541042943617
S - G1,all,6252,1.9575253202744796e-144,unnormalised,12_RB1_pS807_S811,NA,2.5392505489795054,2.368745383487075,2.7220288830709194,1.3444027533692908,1.2441231315784869,1.444682375160095
S - G1,Nuclear speckles,6252,2.480174358671318e-157,unnormalised,12_RB1_pS807_S811,NA,2.661872652219875,2.4825100517622847,2.854194290817138,1.4124415523145704,1.3117995592836558,1.5130835453454847
S - G1,Nuclear speckles - all,6252,3.7148939940468484e-43,relative_to_all,12_RB1_pS807_S811,6252,1.0482906672166123,1.0413320353321263,1.0552957996946277,0.06803879894527949,0.05843015446705401,0.07764744342350526
S - G1,all,6294,1.4643991923900453e-146,unnormalised,12_RB1_pS807_S811,NA,2.5389172101988273,2.36970846557761,2.720208284639172,1.3442133519043071,1.244709581850822,1.4437171219577918
S - G1,Nucleolus,6294,1.4216884273606535e-131,unnormalised,12_RB1_pS807_S811,NA,2.440073974512688,2.275245935595427,2.6168428247454516,1.2869248859213016,1.1860224973496492,1.3878272744929538
S - G1,Nucleolus - all,6294,3.1360099192415337e-48,relative_to_all,12_RB1_pS807_S811,6294,0.9610687440736208,0.955999803309145,0.9661645615805234,-0.057288465983005465,-0.06491777350660026,-0.049659158459410664
S - G1,all,6295,7.517286625491474e-146,unnormalised,12_RB1_pS807_S811,NA,2.5408613435137672,2.370962585582925,2.722934729640755,1.3453176487155074,1.2454728968899924,1.4451624005410226
S - G1,Nucleoplasm,6295,9.105481513737777e-146,unnormalised,12_RB1_pS807_S811,NA,2.634762135210504,2.4519179903176767,2.831241312536556,1.3976727220741898,1.2939107257902687,1.5014347183581107
S - G1,Nucleoplasm - all,6295,2.222881460774249e-46,relative_to_all,12_RB1_pS807_S811,6295,1.0369562833235446,1.0318528115114727,1.042084996550134,0.0523550733586824,0.045237192421113064,0.059472954296251365
S - G1,all,6295,4.293530966081354e-156,unnormalised,12_RB1_pS807_S811,NA,2.5397055002624027,2.375816166011935,2.7149003026148697,1.344661214342402,1.2484232087634626,1.440899219921341
S - G1,PML bodies,6295,1.521580075076164e-166,unnormalised,12_RB1_pS807_S811,NA,2.6936702212242136,2.5153405857341347,2.8846428598425327,1.4295732363507505,1.330753759109183,1.5283927135923185
S - G1,PML bodies - all,6295,2.005861734625301e-74,relative_to_all,12_RB1_pS807_S811,6295,1.0606230608020903,1.0540289163286962,1.0672584591164964,0.08491202200834869,0.07591444654985753,0.09390959746684012
S - G1,all,6294,9.827175601892844e-8,unnormalised,12_YAP1,NA,1.064461966284397,1.0403158479019148,1.0891685250697787,0.09012440255379613,0.05702160819518625,0.1232271969124059
S - G1,Cajal bodies,6294,2.0477682996868006e-6,unnormalised,12_YAP1,NA,1.0581151587102573,1.0337526960738943,1.0830517718063601,0.08149665000308251,0.04789109201552465,0.11510220799064032
S - G1,Cajal bodies - all,6294,0.024083246211807043,relative_to_all,12_YAP1,6294,0.9940375440596589,0.9888871422486867,0.9992147706089467,-0.008627752550713332,-0.016122213547821895,-0.0011332915536048903
S - G1,all,6262,1.5283201979868713e-7,unnormalised,12_YAP1,NA,1.0644187224416655,1.0399214112605402,1.0894931140142576,0.09006579177509276,0.05647450541566505,0.12365707813452062
S - G1,Nuclear periphery,6262,0.12768066255839705,unnormalised,12_YAP1,NA,0.984741352511916,0.9654533991334815,1.0044146431276137,-0.02218325199239769,-0.05072147057582092,0.006354966591025395
S - G1,Nuclear periphery - all,6262,2.1039081746446986e-72,relative_to_all,12_YAP1,6262,0.9251447120856932,0.91743879722541,0.9329153518344522,-0.11224904376749051,-0.12431617658763114,-0.10018191094735
S - G1,all,6252,6.283528510851883e-8,unnormalised,12_YAP1,NA,1.064405406457972,1.0406374222449424,1.0887162474446241,0.09004774340427754,0.05746749395371003,0.12262799285484498
S - G1,Nuclear speckles,6252,4.943360779934309e-13,unnormalised,12_YAP1,NA,1.0911845830596136,1.065716935672247,1.117260835829645,0.12589516631804748,0.09182429576006611,0.1599660368760285
S - G1,Nuclear speckles - all,6252,9.41262867230411e-24,relative_to_all,12_YAP1,6252,1.0251588130229015,1.0202220848533463,1.0301194294079559,0.035847422913769814,0.02888323635478822,0.04281160947275141
S - G1,all,6295,1.1606623547551839e-7,unnormalised,12_YAP1,NA,1.0644274641462064,1.0401577813784377,1.0892634239848125,0.09007764008416234,0.05680238716130218,0.12335289300702204
S - G1,Nucleolus,6295,2.4676881563787723e-6,unnormalised,12_YAP1,NA,1.06166776347517,1.0355850667680226,1.0884073903460942,0.08633236220880666,0.05044606670538236,0.12221865771223098
S - G1,Nucleolus - all,6295,0.4647981770116488,relative_to_all,12_YAP1,6295,0.9974073379690085,0.990489119518987,1.0043738777438977,-0.0037452778753556334,-0.013786967629457013,0.006296411878745809
S - G1,all,6295,1.1865589556264181e-7,unnormalised,12_YAP1,NA,1.064460607333069,1.0401598944612598,1.0893290450798925,0.09012256072792027,0.05680531799647584,0.12343980345936462
S - G1,Nucleoplasm,6295,5.200580265223446e-9,unnormalised,12_YAP1,NA,1.0767575550795407,1.0504006907913865,1.1037757710796599,0.10669344629864587,0.07093977012578703,0.14244712247150446
S - G1,Nucleoplasm - all,6295,1.8680337160533666e-11,relative_to_all,12_YAP1,6295,1.0115522807154704,1.0081733755903868,1.0149425102814893,0.01657088557072549,0.011743760460807903,0.021398010680643093
S - G1,all,6295,9.89494094576934e-8,unnormalised,12_YAP1,NA,1.0644036218706405,1.0402741670983116,1.0890927661998424,0.0900453245726596,0.05696380469883843,0.12312684444648042
S - G1,PML bodies,6295,6.850349711286164e-14,unnormalised,12_YAP1,NA,1.0966532647668916,1.070554683933325,1.1233880914006482,0.1331074525653608,0.0983584904683849,0.16785641466233692
S - G1,PML bodies - all,6295,3.007937786207184e-27,relative_to_all,12_YAP1,6295,1.0302983212698713,1.0247647521191412,1.0358617708272824,0.043062127992701454,0.03529275860497984,0.05083149738042268
S - G1,all,6294,1.3896629248844182e-10,unnormalised,13_PABPN1,NA,1.0393031091810034,1.0271578250461018,1.0515920011657611,0.055616472662162034,0.03865787193619351,0.07257507338813075
S - G1,Cajal bodies,6294,0.0054123505969480585,unnormalised,13_PABPN1,NA,1.0157090013850567,1.0046177817073654,1.0269226707706658,0.022487132039149517,0.006646716011290448,0.038327548067008915
S - G1,Cajal bodies - all,6294,1.3417573946007056e-12,relative_to_all,13_PABPN1,6294,0.9772981456636463,0.9711263539627388,0.9835091609039458,-0.03312934062301247,-0.04226907691955034,-0.023989604326474595
S - G1,all,6262,7.927494175979258e-11,unnormalised,13_PABPN1,NA,1.0393018885704333,1.0273153663421761,1.0514282672827224,0.05561477828654151,0.038879129675627545,0.07235042689745572
S - G1,Nuclear periphery,6262,3.963530318793926e-81,unnormalised,13_PABPN1,NA,0.888021068939939,0.8774071173006891,0.8987634170409671,-0.17133418892619298,-0.18868168571193464,-0.15398669214045138
S - G1,Nuclear periphery - all,6262,2.471746648336704e-147,relative_to_all,13_PABPN1,6262,0.8544399646587941,0.8445769941997147,0.8644181148906412,-0.22694896721273458,-0.24369914541097293,-0.21019878901449618
S - G1,all,6252,2.708870385028599e-11,unnormalised,13_PABPN1,NA,1.0391460924164369,1.0274931557395914,1.0509311865995745,0.05539849542429307,0.039128783966874026,0.07166820688171256
S - G1,Nuclear speckles,6252,7.578860129791678e-40,unnormalised,13_PABPN1,NA,1.1036889131103036,1.0877637665563087,1.1198472079824937,0.14233358990845682,0.12136527550113856,0.16330190431577518
S - G1,Nuclear speckles - all,6252,5.843562510165311e-31,relative_to_all,13_PABPN1,6252,1.0621114020106435,1.0513825417608482,1.072949745191425,0.08693509448416353,0.07228768422619242,0.10158250474213477
S - G1,all,6295,6.129863413227198e-11,unnormalised,13_PABPN1,NA,1.0392433505177807,1.027345210970273,1.0512792876849983,0.05553351706912918,0.03892104092601213,0.07214599321224635
S - G1,Nucleolus,6295,0.02109708527463192,unnormalised,13_PABPN1,NA,1.0230963757678193,1.0034392114419726,1.043138619832356,0.03294205348329968,0.004953220579376212,0.06093088638722312
S - G1,Nucleolus - all,6295,0.00801692798960732,relative_to_all,13_PABPN1,6295,0.984462758658098,0.9731361413958743,0.9959212097441286,-0.022591463585829856,-0.03928644324462752,-0.0058964839270320485
S - G1,all,6295,5.876772421326152e-11,unnormalised,13_PABPN1,NA,1.039241505613157,1.0273553594427158,1.0512651703836486,0.055530955939329524,0.03893529229779529,0.07212661958086357
S - G1,Nucleoplasm,6295,3.010697255281688e-10,unnormalised,13_PABPN1,NA,1.0472940553255998,1.032365548663592,1.062438435436161,0.0666665736892102,0.045953902800331736,0.08737924457808872
S - G1,Nucleoplasm - all,6295,0.008493054165714678,relative_to_all,13_PABPN1,6295,1.0077484874006182,1.0019741652510266,1.0135560866519988,0.011135617749880892,0.002845310783893903,0.019425924715867543
S - G1,all,6295,6.476772335842909e-11,unnormalised,13_PABPN1,NA,1.0392754800978858,1.027352490806891,1.051336842220898,0.05557811920138262,0.0389312639229797,0.07222497447978518
S - G1,PML bodies,6295,4.798989058154354e-36,unnormalised,13_PABPN1,NA,1.0951662081354914,1.079805979911923,1.1107449354371064,0.1311498373663536,0.11077211149546196,0.15152756323724523
S - G1,PML bodies - all,6295,2.2138981719862152e-35,relative_to_all,13_PABPN1,6295,1.0537785496799572,1.0451521141727056,1.0624761857220895,0.07557171816497099,0.06371293119788576,0.08743050513205614
S - G1,all,6294,1.1916693332704207e-15,unnormalised,13_POL2RA_pS5,NA,1.0620106506268894,1.046521591882535,1.0777289554208687,0.08679823462563209,0.0656020776523944,0.10799439159887005
S - G1,Cajal bodies,6294,2.3939368856635893e-14,unnormalised,13_POL2RA_pS5,NA,1.0561835579419119,1.0414864773320245,1.0710880384395125,0.078860587650278,0.058644107537292,0.09907706776326396
S - G1,Cajal bodies - all,6294,0.027903431234446902,relative_to_all,13_POL2RA_pS5,6294,0.9945131504269398,0.989648446026831,0.9994017677114627,-0.007937646975354193,-0.015011968934530745,-8.633250161775498e-4
S - G1,all,6262,3.419752153505073e-15,unnormalised,13_POL2RA_pS5,NA,1.0619535199749537,1.0462229036787518,1.0779206559345929,0.08672062304499334,0.06519025863271947,0.1082509874572674
S - G1,Nuclear periphery,6262,4.534886926152827e-9,unnormalised,13_POL2RA_pS5,NA,0.9594669333291324,0.946306120409694,0.9728107810963484,-0.0596950080541115,-0.07962113864139088,-0.039768877466832366
S - G1,Nuclear periphery - all,6262,7.65550325006061e-115,relative_to_all,13_POL2RA_pS5,6262,0.9034923989439401,0.8957984873218502,0.9112523927004456,-0.14641563109910494,-0.15875386487940474,-0.13407739731880522
S - G1,all,6252,1.3289613711480167e-16,unnormalised,13_POL2RA_pS5,NA,1.0620387139508671,1.0470394962703848,1.0772528008237992,0.086836356920726665,0.06631586442601693,0.10735684941543651
S - G1,Nuclear speckles,6252,2.238801452933238e-21,unnormalised,13_POL2RA_pS5,NA,1.0785198691010947,1.0618793990309812,1.0954211081854737,0.10905275488461884,0.08661992405178945,0.13148558571744803
S - G1,Nuclear speckles - all,6252,1.4940658739975247e-6,relative_to_all,13_POL2RA_pS5,6252,1.015518412778868,1.0091749372240566,1.0219017621757953,0.022216397963892236,0.013176282659955976,0.0312565132678284
S - G1,all,6295,6.178419112945211e-16,unnormalised,13_POL2RA_pS5,NA,1.0619690452494126,1.0466442473904232,1.0775182263503722,0.08674171443206878,0.06577115598326563,0.10771227288087194
S - G1,Nucleolus,6295,1.9455167480059395e-8,unnormalised,13_POL2RA_pS5,NA,1.0643080925114814,1.04144050564059,1.0876777978677454,0.089915838055646,0.05858042491009789,0.12125125120119434
S - G1,Nucleolus - all,6295,0.7069421652361967,relative_to_all,13_POL2RA_pS5,6295,1.002202556913059,0.9907738650224658,1.0137630800952733,0.0031741236235772147,-0.013372281712627299,0.019720528959781883
S - G1,all,6295,5.61853728766429e-16,unnormalised,13_POL2RA_pS5,NA,1.0619695369057638,1.0466664627959517,1.077496353808084,0.08674238235173995,0.06580177738622559,0.10768298731725441
S - G1,Nucleoplasm,6295,8.039000562388842e-17,unnormalised,13_POL2RA_pS5,NA,1.0701674887369281,1.0532754785842338,1.0873304061810203,0.09783660621556509,0.074882814910408,0.12079039752072247
S - G1,Nucleoplasm - all,6295,1.4574091978208071e-6,relative_to_all,13_POL2RA_pS5,6295,1.0077195734399789,1.0045744453697276,1.0108745482972192,0.01109422386382521,0.00658448093137385,0.015603966796276552
S - G1,all,6295,2.4461519374120607e-16,unnormalised,13_POL2RA_pS5,NA,1.0619930891826446,1.046871549150167,1.077333052357044,0.08677437797411257,0.06608443484497589,0.10746432110324933
S - G1,PML bodies,6295,1.8056909090784186e-40,unnormalised,13_POL2RA_pS5,NA,1.1071446542432384,1.0908003440087337,1.1237338639944228,0.1468437300918423,0.12538706035262714,0.1683003998310575
S - G1,PML bodies - all,6295,9.125845033357076e-45,relative_to_all,13_POL2RA_pS5,6295,1.0425158746516368,1.0365203521241595,1.048546076951975,0.060069352117729714,0.051748444108044855,0.0683902601274145
S - G1,all,6294,0,unnormalised,14_PCNA,NA,2.0502633643877695,1.9947740436851418,2.107296250749769,1.035809241482825,0.9962253356621066,1.0753931473035432
S - G1,Cajal bodies,6294,0,unnormalised,14_PCNA,NA,1.8819398328988601,1.8308678511892096,1.9344364653904103,0.9122205047051314,0.8725276637107677,0.9519133456994954
S - G1,Cajal bodies - all,6294,3.523879275395398e-74,relative_to_all,14_PCNA,6294,0.9179015074782003,0.9095927515341722,0.926286160492891,-0.12358873677769347,-0.1367073373231761,-0.11047013623221093
S - G1,all,6262,0,unnormalised,14_PCNA,NA,2.049977871348006,2.0036457026830496,2.097381421969524,1.0356083365264284,1.002627424615322,1.0685892484375346
S - G1,Nuclear periphery,6262,0,unnormalised,14_PCNA,NA,2.28957855867943,2.2255566566385574,2.355442159033713,1.1950820667685456,1.1541662283619882,1.2359979051751027
S - G1,Nuclear periphery - all,6262,1.951168645859426e-38,relative_to_all,14_PCNA,6262,1.1168796457172825,1.0984937855687213,1.1355732361942654,0.1594737302421171,0.1355267081275548,0.18342075235667932
S - G1,all,6252,0,unnormalised,14_PCNA,NA,2.0506255821117376,2.0015054030433386,2.100951249802872,1.0360640982820544,1.0010855102711966,1.0710426862929123
S - G1,Nuclear speckles,6252,0,unnormalised,14_PCNA,NA,1.8133577067593765,1.7679010268948134,1.8599831792842045,0.8586635422165344,0.8220375100207256,0.8952895744123434
S - G1,Nuclear speckles - all,6252,1.880160626389345e-108,relative_to_all,14_PCNA,6252,0.8842948818047894,0.8749001917430494,0.8937904521751511,-0.1774005560655199,-0.1928096506170866,-0.16199146151395313
S - G1,all,6295,0,unnormalised,14_PCNA,NA,2.050503955099549,2.002089260632602,2.100089417866601,1.0359785263995855,1.0015062963523798,1.0704507564467916
S - G1,Nucleolus,6295,5.052160397910338e-227,unnormalised,14_PCNA,NA,1.8711537291344138,1.803876985880813,1.9409396014573677,0.9039280915284564,0.8511009583766326,0.9567552246802801
S - G1,Nucleolus - all,6295,3.205293503811295e-21,relative_to_all,14_PCNA,6295,0.9125335869169644,0.8954450970029212,0.9299481900550565,-0.1320504348711292,-0.15932311684680134,-0.10477775289545706
S - G1,all,6295,0,unnormalised,14_PCNA,NA,2.0502739207068306,1.9986779376125512,2.103201856999455,1.0358166695577824,0.9990460182343389,1.0725873208812255
S - G1,Nucleoplasm,6295,0,unnormalised,14_PCNA,NA,2.0608430264843545,2.005097026092784,2.1181388853212857,1.043234619609231,1.0036720499849674,1.0827971892334949
S - G1,Nucleoplasm - all,6295,0.06420159513977182,relative_to_all,14_PCNA,6295,1.0051549725481952,0.9996976660932747,1.0106420702037486,0.007417950051448923,-4.3624157655864607e-4,0.015272141679456444
S - G1,all,6295,0,unnormalised,14_PCNA,NA,2.0505865427101284,2.000750070854649,2.101664385970853,1.0360366322796197,1.000540960317856,1.0715323042413831
S - G1,PML bodies,6295,0,unnormalised,14_PCNA,NA,2.063686128624318,2.0106166809404504,2.1181563238023093,1.0452235642152545,1.0076380616441754,1.0828090667863337
S - G1,PML bodies - all,6295,0.15517944468610184,relative_to_all,14_PCNA,6295,1.0063882141237876,0.9975916301324379,1.0152623648143555,0.009186931935634914,-0.00347873398710127,0.021852597858371254
S - G1,all,6293,5.436521453155737e-76,unnormalised,15_SON,NA,1.233683759328721,1.2068271500290726,1.2611380328945874,0.3029726235643312,0.2712190583189169,0.33472618880974536
S - G1,Cajal bodies,6293,4.206995466390497e-37,unnormalised,15_SON,NA,1.1984292226062958,1.1656924265730948,1.2320853844945794,0.26114470814425866,0.22118717688035192,0.3011022394081656
S - G1,Cajal bodies - all,6293,0.0026549091940255517,relative_to_all,15_SON,6293,0.9714233599527904,0.9532339832865964,0.989959821835527,-0.04182791542007251,-0.06909770961483618,-0.014558121225308694
S - G1,all,6261,6.147329064920163e-75,unnormalised,15_SON,NA,1.2337604365322943,1.2067001113939437,1.2614275911468993,0.303062288669273,0.27106718267035856,0.33505739466818746
S - G1,Nuclear periphery,6261,1.484560523494395e-35,unnormalised,15_SON,NA,0.860949703158787,0.8410102531438298,0.8813618961223739,-0.21599913731509335,-0.24980470573918132,-0.18219356889100535
S - G1,Nuclear periphery - all,6261,4.0024873707675697e-131,relative_to_all,15_SON,6261,0.6978256699320341,0.6783830937781088,0.7178254736627786,-0.5190614259843662,-0.5598278784449802,-0.47829497352375244
S - G1,all,6252,9.239265971709537e-73,unnormalised,15_SON,NA,1.2336327188051344,1.2061704811902525,1.2617202200179716,0.3029129344965314,0.27043383342818167,0.3353920355648814
S - G1,Nuclear speckles,6252,2.0460791425446633e-104,unnormalised,15_SON,NA,1.2334383505919821,1.2107165676769869,1.256586558181934,0.30268560901630526,0.27586116539045585,0.32951005264215477
S - G1,Nuclear speckles - all,6252,0.98128660803199,relative_to_all,15_SON,6252,0.9998424423978147,0.9867648506618097,1.0130933514195934,-2.2732548022614976e-4,-0.019221768263359446,0.018767117302907164
S - G1,all,6295,5.97323845633035e-73,unnormalised,15_SON,NA,1.2338320283931503,1.206379200286282,1.2619095835931966,0.3031460020247983,0.2706834597947133,0.3356085442548834
S - G1,Nucleolus,6295,5.026487257713777e-11,unnormalised,15_SON,NA,1.1103375858733826,1.0762643843636095,1.1454895028716479,0.1509983787549551,0.10603251949098559,0.19596423801892446
S - G1,Nucleolus - all,6295,1.2324040334855784e-16,relative_to_all,15_SON,6295,0.8999098421195973,0.8777832162587542,0.9225942225181412,-0.1521476232698434,-0.1880634096200328,-0.11623183691965389
S - G1,all,6295,3.7793895102567736e-75,unnormalised,15_SON,NA,1.2338553920053654,1.206820884241957,1.2614955112721484,0.30317332036925504,0.2712115678978857,0.3351350728406242
S - G1,Nucleoplasm,6295,1.0549861724630938e-70,unnormalised,15_SON,NA,1.291440403438342,1.255978923111789,1.3279031080400883,0.36898106842858475,0.32881225421581717,0.40914988264135244
S - G1,Nucleoplasm - all,6295,5.30637189397766e-8,relative_to_all,15_SON,6295,1.046670794491877,1.029632866665782,1.0639906587188053,0.06580774805932979,0.04213001133144999,0.08948548478720984
S - G1,all,6295,6.323016829094237e-76,unnormalised,15_SON,NA,1.2339862046793868,1.2070797829341442,1.2614923842379637,0.3033262660012002,0.27152103536340516,0.33513149663899516
S - G1,PML bodies,6295,6.26928321548251e-70,unnormalised,15_SON,NA,1.3761428319788993,1.328863243313103,1.4251045798252249,0.46063021734631276,0.41019264084743934,0.5110677938451862
S - G1,PML bodies - all,6295,1.1249015808511678e-19,relative_to_all,15_SON,6295,1.1152011479224337,1.0893345472000437,1.1416819594349352,0.15730395134511266,0.12344709038652928,0.19116081230369592
S - G1,all,6294,6.408292615100316e-22,unnormalised,15_U2SNRNPB,NA,1.0658564403704165,1.0521508390594667,1.0797405745497737,0.09201313536444414,0.07334154794144392,0.11068472278744419
S - G1,Cajal bodies,6294,1.4756081904609317e-13,unnormalised,15_U2SNRNPB,NA,1.0528480404064287,1.0385955713837278,1.067296093618818,0.07429722442408354,0.054633978837637154,0.09396047001053014
S - G1,Cajal bodies - all,6294,0.00337089622202265,relative_to_all,15_U2SNRNPB,6294,0.9877953545418678,0.9797223517667738,0.9959348796063525,-0.01771591094036044,-0.029555140029296444,-0.0058766818514243944
S - G1,all,6262,6.883950800565297e-23,unnormalised,15_U2SNRNPB,NA,1.0658371542560305,1.0524517741515635,1.079392773420321,0.09198703031665162,0.07375412708130735,0.11021993355199595
S - G1,Nuclear periphery,6262,0.6329341301576007,unnormalised,15_U2SNRNPB,NA,0.9976716610631525,0.9881737984783897,1.0072608126436546,-0.003362999660277213,-0.017163291790091035,0.010437292469536516
S - G1,Nuclear periphery - all,6262,9.193089089510205e-62,relative_to_all,15_U2SNRNPB,6262,0.9360451144711139,0.9288416956319273,0.9433043977737682,-0.09535002997692896,-0.1064953587613678,-0.08420470119248999
S - G1,all,6252,1.8025290215754812e-23,unnormalised,15_U2SNRNPB,NA,1.0657293377520871,1.052545863598364,1.0790779391432757,0.09184108475381694,0.0738830986069329,0.1097990709007007
S - G1,Nuclear speckles,6252,1.5125869515717562e-47,unnormalised,15_U2SNRNPB,NA,1.1163809295791203,1.1000116097552273,1.1329938419516015,0.15882938509112413,0.13751875033893854,0.18014001984330968
S - G1,Nuclear speckles - all,6252,1.7071268919111285e-57,relative_to_all,15_U2SNRNPB,6252,1.0475276320476183,1.0416403291335938,1.0534482097251403,0.06698830033730718,0.05885721144519678,0.0751193892294174
S - G1,all,6295,2.340325245040386e-23,unnormalised,15_U2SNRNPB,NA,1.0658209881755063,1.0525838794180238,1.0792245644722354,0.09196514807977776,0.0739352048817945,0.10999509127776086
S - G1,Nucleolus,6295,8.445519429274651e-10,unnormalised,15_U2SNRNPB,NA,1.0438707288970457,1.0296746645546253,1.0582625135477843,0.06194306216974659,0.042188576267524924,0.08169754807196826
S - G1,Nucleolus - all,6295,1.4428034521901692e-11,relative_to_all,15_U2SNRNPB,6295,0.9794053039656918,0.9735191366503438,0.9853270606848428,-0.03002208591003106,-0.0387187563329611,-0.021325415487101138
S - G1,all,6295,1.208577556208834e-22,unnormalised,15_U2SNRNPB,NA,1.0658567560516943,1.0523893486391716,1.0794965056326828,0.09201356265627189,0.07366855199803467,0.11035857331450907
S - G1,Nucleoplasm,6295,1.144346888191063e-22,unnormalised,15_U2SNRNPB,NA,1.0746152682740941,1.0593160207359629,1.090135476291111,0.10382024130286926,0.083133045926442925,0.12450743667929566
S - G1,Nucleoplasm - all,6295,6.023167603512179e-8,relative_to_all,15_U2SNRNPB,6295,1.0082173445659286,1.0052405986375457,1.0112029053156928,0.011806678646597102,0.007540843611623736,0.016072513681570526
S - G1,all,6295,4.80307494267252e-22,unnormalised,15_U2SNRNPB,NA,1.0658391275530992,1.0521792731677377,1.0796763201797543,0.09198970132811747,0.07338053588041685,0.11059886677581812
S - G1,PML bodies,6295,1.5261672233258216e-35,unnormalised,15_U2SNRNPB,NA,1.0953284811967463,1.0798266777799588,1.1110528257991865,0.13136358866400408,0.11079976500539258,0.15192741232261536
S - G1,PML bodies - all,6295,1.673084722622348e-23,relative_to_all,15_U2SNRNPB,6295,1.0276677341648615,1.0222021353648558,1.033162556901317,0.03937388733588645,0.03168051022210659,0.04706726444966659
S - G1,all,6294,0.0010225365660704025,unnormalised,16_H3,NA,1.0393606655142784,1.015699506307962,1.06357302165582,0.055696366522457894,0.02247364533710436,0.08891908770781119
S - G1,Cajal bodies,6294,2.776207500054486e-4,unnormalised,16_H3,NA,1.0437900217608391,1.0199612364839596,1.0681755056527849,0.061831515516210224,0.028514323770264163,0.09514870726215659
S - G1,Cajal bodies - all,6294,0.08090572575473126,relative_to_all,16_H3,6294,1.004261616196885,0.9994782815906519,1.0090678430363729,0.006135148993752364,-7.528769738772216e-4,0.013023174961382241
S - G1,all,6262,8.81151527121415e-4,unnormalised,16_H3,NA,1.0393332641489823,1.0159821519693808,1.063221073197685,0.05565833127997755,0.022875058122446182,0.08844160443750936
S - G1,Nuclear periphery,6262,2.0639239054930513e-9,unnormalised,16_H3,NA,1.0618371979435168,1.041233213036935,1.0828488957320113,0.08656258749407769,0.05829323637008656,0.11483193861806859
S - G1,Nuclear periphery - all,6262,3.159201531473777e-7,relative_to_all,16_H3,6262,1.02165227898576,1.0133075993845988,1.030065677777114,0.030904256214099986,0.019072184745421782,0.042736327682777873
S - G1,all,6252,7.439894805601002e-4,unnormalised,16_H3,NA,1.0394031991042774,1.016332029547876,1.0629980940272175,0.055755404492489676,0.023371798889194273,0.0881390100957847
S - G1,Nuclear speckles,6252,0.005382569518762208,unnormalised,16_H3,NA,1.0329191818004106,1.0096343367394733,1.0567410371330694,0.046727378523374004,0.013832881004996777,0.07962187604175117
S - G1,Nuclear speckles - all,6252,0.0059352113613450105,relative_to_all,16_H3,6252,0.9937617881978289,0.9893431512762546,0.9982001597809507,-0.009028025969115647,-0.015457091821116242,-0.002598960117114978
S - G1,all,6295,0.0011865328972121766,unnormalised,16_H3,NA,1.0391815804939397,1.0153259378214088,1.063597724643012,0.05544776433804174,0.021942932725287495,0.0889525959507961
S - G1,Nucleolus,6295,3.8410916516624254e-4,unnormalised,16_H3,NA,1.0479499598965216,1.0212192071783632,1.0753803989659128,0.06756982915330034,0.03029257744480761,0.10484708086179319
S - G1,Nucleolus - all,6295,0.012966193944782722,relative_to_all,16_H3,6295,1.0084377740783417,1.0017779287442006,1.015141894234878,0.012122064815258595,0.002562731479804587,0.02168139815071249
S - G1,all,6295,0.001061716289910044,unnormalised,16_H3,NA,1.0392387979280675,1.0155758059648177,1.06345313936751,0.05552719707392751,0.022297931222180774,0.08875646292567395
