treatment,reference_level,df,p.value,comparison,channel,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl,cluster
TSA (1h),Unperturbed,7,0.2116316472343986,unnormalised,09_SRRM2,1.062818472287189,0.9743918775388183,1.1592698287757157,0.08789520788039323,-0.037425987795936894,0.21321640355672308,all
TSA (1h),Unperturbed,7,3.387070776616578e-8,unnormalised,10_H3K27ac,3.42478293660208,3.118679363847129,3.7609310847435045,1.7760125526829509,1.6409352346722614,1.9110898706936403,all
TSA (1h),Unperturbed,7,0.9106881510185751,unnormalised,10_POL2RA_pS2,0.9973044115547713,0.9529507658845016,1.0437224302804717,-0.0038941629737300272,-0.06952641553610635,0.06173808958864643,all
TSA (1h),Unperturbed,7,0.11443856323599141,unnormalised,11_KPNA2_MAX,1.1240046973027107,0.9898508662622711,1.2763403080397073,0.1686480647057838,-0.014716913847570123,0.3520130432591378,all
TSA (1h),Unperturbed,7,0.8678470784090566,unnormalised,11_PML,1.0248162568175563,0.7758146368489267,1.3537362023785338,0.035365266666556885,-0.36621610026299506,0.43694663359610864,all
TSA (1h),Unperturbed,7,0.5822437620041057,unnormalised,12_RB1_pS807_S811,0.9590847031671842,0.8321271012862337,1.1054122217957658,-0.06026985999546846,-0.26512418864774856,0.1445844686568117,all
TSA (1h),Unperturbed,7,0.21084020408286794,unnormalised,12_YAP1,1.1024130709608313,0.9595929781709882,1.2664896541257684,0.14066489883207106,-0.05950549414946804,0.3408352918136102,all
TSA (1h),Unperturbed,7,0.8556683330787009,unnormalised,13_PABPN1,0.9926584047211204,0.9195257695721205,1.0716074971145164,-0.010630754374149393,-0.12103808837092107,0.09977657962262212,all
TSA (1h),Unperturbed,7,0.2540608387727576,unnormalised,13_POL2RA_pS5,1.0886447686717209,0.9521388885289065,1.2447211710755832,0.12253327078489873,-0.07075606003385622,0.31582260160365366,all
TSA (1h),Unperturbed,7,0.19572798832271074,unnormalised,14_PCNA,1.0721217446956868,0.974537426237397,1.1794775700787903,0.10046874021352582,-0.03721050292880403,0.23814798335585566,all
TSA (1h),Unperturbed,7,0.0825453585216641,unnormalised,15_SON,1.1324483038210578,1.0039899489849315,1.2773426289015952,0.17944519285579807,0.005744826437910112,0.35314555927368624,all
TSA (1h),Unperturbed,7,0.28208833445883386,unnormalised,15_U2SNRNPB,1.0541991361017147,0.9646419673791127,1.1520707745870202,0.07614741491648704,-0.0519345180317418,0.20422934786471575,all
TSA (1h),Unperturbed,7,0.5784368329285762,unnormalised,16_H3,1.0294368609318783,0.9337105981157653,1.1349772111228498,0.041855347003814374,-0.09895263634546217,0.18266333035309096,all
TSA (1h),Unperturbed,7,0.6650993689135826,unnormalised,17_HDAC3,1.0529693805363707,0.8417192723946295,1.317237887630696,0.0744634846156661,-0.2485889445582748,0.39751591378960704,all
TSA (1h),Unperturbed,7,0.8050761485608289,unnormalised,17_SRSF2,1.0511028232051634,0.7180120959119386,1.5387166194556237,0.07190380657145434,-0.4779199464307108,0.6217275595736198,all
TSA (1h),Unperturbed,7,0.6729754206793699,unnormalised,18_NONO,1.0204353837673867,0.9325668894222588,1.116583040053663,0.029184830611899668,-0.10072088686332113,0.15909054808712053,all
TSA (1h),Unperturbed,7,0.6612088925190949,unnormalised,19_KPNA1_MAX,0.9607346351689814,0.8092202837639068,1.140617774581844,-0.057790096139245746,-0.3053956122145454,0.18981541993605372,all
TSA (1h),Unperturbed,7,0.1266514163852778,unnormalised,20_ALYREF,1.0834590152854615,0.9895690712264343,1.1862572021864783,0.11564458069254814,-0.015127684999053178,0.24641684638414943,all
TSA (1h),Unperturbed,7,0.9919443309242465,unnormalised,20_SP100,1.0004602257917807,0.9178361766161666,1.0905221311732192,6.638127273362734e-4,-0.12369142302914382,0.12501904848381676,all
TSA (1h),Unperturbed,7,0.2481452830051498,unnormalised,21_COIL,1.0535995736324908,0.9713933813438125,1.1427626365159167,0.07532666688168951,-0.041872438394977236,0.1925257721583563,all
TSA (1h),Unperturbed,7,0.24069218154118271,unnormalised,21_NCL,1.11891749676707,0.9423005046942684,1.3286381131438458,0.16210366330883985,-0.08574087847153906,0.4099482050892189,all
TSA (1h),Unperturbed,7,0.024858548192025803,unnormalised,00_DAPI,1.076508191846204,1.0232027414634688,1.1325906784167454,0.10635929794539523,0.033092034745061685,0.17962656114572903,all
TSA (1h),Unperturbed,7,0.5378124327239014,unnormalised,07_H2B,1.0529369349729305,0.9007738734618618,1.230804113766439,0.07441902959586492,-0.1507631115784906,0.2996011707702203,all
TSA (1h),Unperturbed,7,0.8967789456114243,unnormalised,01_CDK9_pT186,0.9883894017531519,0.8337366630817272,1.171729219496002,-0.01684855378778875,-0.2623363165628507,0.2286392089872731,Cajal bodies
TSA (1h),Unperturbed,7,0.3358855825554325,unnormalised,01_CDK9_pT186,1.0785852624382108,0.9343923229238117,1.2450296730913541,0.10914022641469331,-0.09789967397127806,0.3161801268006648,Nuclear periphery
TSA (1h),Unperturbed,7,0.739850782771076,unnormalised,01_CDK9_pT186,0.9716748938373144,0.8255334330532389,1.1436872954034167,-0.04145440194576668,-0.2766014512528937,0.19369264736136052,Nuclear speckles
TSA (1h),Unperturbed,7,0.5719533426785048,unnormalised,01_CDK9_pT186,1.059319665311751,0.8755524041795657,1.2816573262313358,0.08313800950885607,-0.19173456444394144,0.35801058346165354,Nucleolus
TSA (1h),Unperturbed,7,0.8369135678990993,unnormalised,01_CDK9_pT186,1.0218151534142965,0.8382837655319111,1.2455283648306994,0.03113423602890799,-0.2544894048678775,0.3167578769256939,Nucleoplasm
TSA (1h),Unperturbed,7,0.9806357874320202,unnormalised,01_CDK9_pT186,1.002291614996887,0.8385501547023646,1.1980064351066007,0.003302319213042871,-0.254031019175943,0.2606356576020292,PML bodies
TSA (1h),Unperturbed,7,0.46160690592950204,unnormalised,01_PABPC1,1.072625455424369,0.8991274659391653,1.279602071128566,0.10114639675377725,-0.15340243916690152,0.355695232674456,Cajal bodies
TSA (1h),Unperturbed,7,0.4427801847982997,unnormalised,01_PABPC1,1.0650984501026257,0.914935290717846,1.2399070403339163,0.09098678905238142,-0.12825838325210634,0.3102319613568694,Nuclear periphery
TSA (1h),Unperturbed,7,0.4739614247411381,unnormalised,01_PABPC1,1.069419834021453,0.898758939221161,1.2724866830137276,0.09682833907662355,-0.15399387995472885,0.34765055810797557,Nuclear speckles
TSA (1h),Unperturbed,7,0.49697678370935594,unnormalised,01_PABPC1,1.0574719141540228,0.9075436487750083,1.2321686683984507,0.0806193467033427,-0.13996106295595595,0.3011997563626418,Nucleolus
TSA (1h),Unperturbed,7,0.48148856428794484,unnormalised,01_PABPC1,1.0673776106678892,0.898771433919788,1.2676136788040926,0.09407065475891938,-0.15397382350392705,0.3421151330217656,Nucleoplasm
TSA (1h),Unperturbed,7,0.502517978140343,unnormalised,01_PABPC1,1.0644823427756587,0.895129777641813,1.265875280192695,0.0901520191173386,-0.1598312326365526,0.34013527087122963,PML bodies
TSA (1h),Unperturbed,7,0.7280942721781041,unnormalised,02_CDK7,0.986594891150549,0.9170597514416051,1.0614024633773758,-0.019470278192348766,-0.12491235855871481,0.085971802174017245,Cajal bodies
TSA (1h),Unperturbed,7,0.15887360318733115,unnormalised,02_CDK7,1.0672648213343705,0.9842994198081464,1.1572232756978595,0.09391819773862924,-0.022830850701173452,0.2106672461784319,Nuclear periphery
TSA (1h),Unperturbed,7,0.42180783663846644,unnormalised,02_CDK7,0.9658865518365862,0.891859336575438,1.0460582658707838,-0.05007434755961604,-0.16511190764261843,0.06496321252338638,Nuclear speckles
TSA (1h),Unperturbed,7,0.7092182476238792,unnormalised,02_CDK7,1.0196098948559753,0.9244439811370851,1.1245725635094497,0.028017279247936937,-0.11334219611711971,0.1693767546129938,Nucleolus
TSA (1h),Unperturbed,7,0.75844218901820315,unnormalised,02_CDK7,1.015196812645241,0.9255663723300633,1.113506928531246,0.021759444752528407,-0.11159164547432476,0.1551105349793812,Nucleoplasm
TSA (1h),Unperturbed,7,0.9280547159729778,unnormalised,02_CDK7,0.9963013612674255,0.9219140593148776,1.0766908177981256,-0.005345900139774824,-0.11729582577184267,0.1066040254922931,PML bodies
TSA (1h),Unperturbed,7,0.1436972185238003,unnormalised,03_CDK9,1.0608922074000944,0.988800976384845,1.1382394461594858,0.0852780777894365,-0.01624792706489846,0.18680408264377132,Cajal bodies
TSA (1h),Unperturbed,7,2.640359794202521e-4,unnormalised,03_CDK9,1.17295657885896,1.11989395877292,1.2285334027482608,0.2301496078895939,0.16336213193003393,0.2969370838491542,Nuclear periphery
TSA (1h),Unperturbed,7,0.41373209203150607,unnormalised,03_CDK9,1.035027917832316,0.9576843573817106,1.1186178227043038,0.049669682096614785,-0.062377857585004214,0.16171722177823364,Nuclear speckles
TSA (1h),Unperturbed,7,0.16138889844274237,unnormalised,03_CDK9,1.088351849776894,0.9789091268408276,1.210030345447367,0.12214503624570063,-0.030753155733651914,0.2750432282250535,Nucleolus
TSA (1h),Unperturbed,7,0.13488065457074114,unnormalised,03_CDK9,1.0916748676387833,0.9860844022342824,1.2085720187175297,0.12654324390514143,-0.020216957945957174,0.27330344575624027,Nucleoplasm
TSA (1h),Unperturbed,7,0.16505434347373815,unnormalised,03_CDK9,1.0712448464487228,0.9819667557269023,1.1686398896401138,0.0992882638283191,-0.026253911650639828,0.22483043930727808,PML bodies
TSA (1h),Unperturbed,7,0.23412701176015904,unnormalised,03_RPS6,1.0666623779261843,0.967912113881715,1.1754875387603474,0.09310360374423374,-0.04705203770073103,0.23325924518919874,Cajal bodies
TSA (1h),Unperturbed,7,0.05992951095693097,unnormalised,03_RPS6,1.066072497627037,1.0080729651236564,1.1274090363660707,0.09230555105259036,0.01160006603260256,0.17301103607257837,Nuclear periphery
TSA (1h),Unperturbed,7,0.2236736255006801,unnormalised,03_RPS6,1.0706726753597036,0.9685338781820315,1.1835827363247438,0.09851748866643906,-0.04612558139141918,0.24316055872429695,Nuclear speckles
TSA (1h),Unperturbed,7,0.10797939820963531,unnormalised,03_RPS6,1.0898290506956787,0.9945212952320595,1.194270414755777,0.12410185329996025,-0.00792583172501413,0.2561295383249346,Nucleolus
TSA (1h),Unperturbed,7,0.22555104822209698,unnormalised,03_RPS6,1.0697120476222841,0.9685069280261576,1.1814926994485626,0.09722249440574504,-0.046165725983219656,0.2406107147947095,Nucleoplasm
TSA (1h),Unperturbed,7,0.22225168094687087,unnormalised,03_RPS6,1.0699417822156405,0.969173005002271,1.1811878905233217,0.09753229868829541,-0.04517387384937731,0.24023847122596828,PML bodies
TSA (1h),Unperturbed,7,0.6021126846739472,unnormalised,05_GTF2B,0.9776622229816552,0.901490576309964,1.0602700098739424,-0.032591986970541276,-0.149615684296791,0.0844317103557083,Cajal bodies
TSA (1h),Unperturbed,7,0.7785228138615424,unnormalised,05_GTF2B,1.0124820482928114,0.9316760278932651,1.1002965273596663,0.017896328670315768,-0.10209972177361311,0.13789237911424507,Nuclear periphery
TSA (1h),Unperturbed,7,0.6936376997682457,unnormalised,05_GTF2B,0.9814834678568318,0.8977137057101968,1.0730701687507171,-0.026964127798906376,-0.15567267353641964,0.10174441793860671,Nuclear speckles
TSA (1h),Unperturbed,7,0.8383949217833453,unnormalised,05_GTF2B,0.9909150948145725,0.9106173144814705,1.0782934933435788,-0.013166647503452644,-0.1350832038598447,0.10874990885293934,Nucleolus
TSA (1h),Unperturbed,7,0.8687636520960601,unnormalised,05_GTF2B,0.9911989890919864,0.8958977120406673,1.0966379562897899,-0.01275337878972119,-0.1585940710371582,0.13308731345771602,Nucleoplasm
TSA (1h),Unperturbed,7,0.8914333633874558,unnormalised,05_GTF2B,0.9936198968696749,0.9093422558921287,1.0857083711420754,-0.009234031606944405,-0.13710470041899825,0.11863663720510946,PML bodies
TSA (1h),Unperturbed,7,0.631331384728721,unnormalised,05_Sm,1.0330462348411398,0.9098059860047519,1.1729803273836468,0.04690482466118868,-0.1363691681156096,0.23017881743798715,Cajal bodies
TSA (1h),Unperturbed,7,0.4054560469462308,unnormalised,05_Sm,1.0526517646753986,0.9395933186585004,1.1793141944179428,0.07402824693575438,-0.08989164034155153,0.2379481342130605,Nuclear periphery
TSA (1h),Unperturbed,7,0.7627594451591393,unnormalised,05_Sm,1.023000017806069,0.8875831144011301,1.179077226066126,0.03280617019441187,-0.17204587327568405,0.23765821366450782,Nuclear speckles
TSA (1h),Unperturbed,7,0.4997411483177142,unnormalised,05_Sm,1.0478832161705671,0.9212211640059684,1.1919604950856921,0.06747794126491578,-0.11838053910210912,0.2533364216319409,Nucleolus
TSA (1h),Unperturbed,7,0.7206734953590594,unnormalised,05_Sm,1.0282293259712678,0.8880662127494532,1.1905143238295988,0.04016206467216264,-0.17126084934339392,0.2515849786877194,Nucleoplasm
TSA (1h),Unperturbed,7,0.6929322913395977,unnormalised,05_Sm,1.0294302577892909,0.8966334210879848,1.1818951097832622,0.04184609305927516,-0.1574098195236589,0.2411020056422091,PML bodies
TSA (1h),Unperturbed,7,0.2288236186182601,unnormalised,07_POLR2A,1.0649112751540724,0.9698687900898093,1.169267467453264,0.09073323493236995,-0.044138511186293305,0.22560498105103344,Cajal bodies
TSA (1h),Unperturbed,7,0.04008604565220997,unnormalised,07_POLR2A,1.0881582299142405,1.0188278143373848,1.1622065246620585,0.1218883552231672,0.026910251315692652,0.21686645913064165,Nuclear periphery
TSA (1h),Unperturbed,7,0.12749573133557396,unnormalised,07_POLR2A,1.1119494611079421,0.9859027043419124,1.2541111801529727,0.15309121803815184,-0.020482816326196893,0.3266652524025008,Nuclear speckles
TSA (1h),Unperturbed,7,0.1053373917392751,unnormalised,07_POLR2A,1.1403210572480023,0.9929075075775117,1.3096205876977827,0.18944007218667938,-0.01026876240476033,0.38914890677811886,Nucleolus
TSA (1h),Unperturbed,7,0.30855278430245714,unnormalised,07_POLR2A,1.074098332410317,0.9454243068630405,1.2202851347397752,0.10312607636503901,-0.08096613801820314,0.2872182907482811,Nucleoplasm
TSA (1h),Unperturbed,7,0.1420112537569886,unnormalised,07_POLR2A,1.101186128069997,0.9823582788182773,1.2343876107121485,0.1390583411533797,-0.025678804761640677,0.3037954870684001,PML bodies
TSA (1h),Unperturbed,7,0.5251722653171009,unnormalised,07_SETD1A,1.0382193897649687,0.9301202235378363,1.1588819101083616,0.05411133683828202,-0.10451088975067456,0.2127335634272385,Cajal bodies
TSA (1h),Unperturbed,7,0.036632707128581,unnormalised,07_SETD1A,1.1114796836715892,1.025629497005273,1.2045159492993252,0.15248157811378157,0.03650965943598545,0.26845349679157743,Nuclear periphery
TSA (1h),Unperturbed,7,0.7505278784615457,unnormalised,07_SETD1A,1.0204256553358326,0.9051933982739012,1.150327123522047,0.02917107645648199,-0.14370203205921958,0.20204418497218343,Nuclear speckles
TSA (1h),Unperturbed,7,0.1539324549929229,unnormalised,07_SETD1A,1.1312505144060636,0.9725115386652429,1.315899786752546,0.17791844822316522,-0.040212727383526534,0.39604962382985687,Nucleolus
TSA (1h),Unperturbed,7,0.44632479035662687,unnormalised,07_SETD1A,1.0634568542756666,0.9158174474442057,1.2348972866394279,0.08876150261197095,-0.12686804450632622,0.30439104973026815,Nucleoplasm
TSA (1h),Unperturbed,7,0.4475252253667852,unnormalised,07_SETD1A,1.0567953613874557,0.9237372514870832,1.2090195930196932,0.07969603926172232,-0.11444554614903801,0.273837624672483,PML bodies
TSA (1h),Unperturbed,7,0.9075067479417338,unnormalised,08_H3K4me3,0.9925206382656635,0.8783910178311692,1.1214791560774138,-0.01083099322223697,-0.1870647930450288,0.165402806600555,Cajal bodies
TSA (1h),Unperturbed,7,0.895925852067514,unnormalised,08_H3K4me3,1.0096704026665608,0.8785855399538472,1.1603131119986414,0.013884415707158695,-0.1867453396048176,0.21451417101913517,Nuclear periphery
TSA (1h),Unperturbed,7,0.6029540191272147,unnormalised,08_H3K4me3,1.0369177567971326,0.9100795515017076,1.1814334610496742,0.05230147123287495,-0.1359354357949168,0.24053837826066693,Nuclear speckles
TSA (1h),Unperturbed,7,0.6820941853635265,unnormalised,08_H3K4me3,1.0368262637071497,0.8782968338603491,1.2239696873185546,0.05217416851279526,-0.18721949184098485,0.2915678288665754,Nucleolus
TSA (1h),Unperturbed,7,0.9887367177429245,unnormalised,08_H3K4me3,1.0011477381935159,0.8585236808218504,1.1674655179348237,0.0016548866932537408,-0.2200701659796215,0.22337993936612927,Nucleoplasm
TSA (1h),Unperturbed,7,0.7591749218218433,unnormalised,08_H3K4me3,1.0212001789775795,0.8976332849964144,1.1617771120731182,0.030265695707301046,-0.15580192160449433,0.2163333130190965,PML bodies
TSA (1h),Unperturbed,7,0.6761845063926566,unnormalised,09_CCNT1,1.018538762069825,0.937756007868444,1.1062805262072706,0.026500885342388408,-0.09271549413818533,0.14571726482296232,Cajal bodies
TSA (1h),Unperturbed,7,0.09292618829265871,unnormalised,09_CCNT1,1.0735069593167208,0.9994336575468575,1.1530702243209192,0.10233154391133624,-8.172909037124637e-4,0.20548037872638508,Nuclear periphery
TSA (1h),Unperturbed,7,0.8040601838550471,unnormalised,09_CCNT1,1.0127133620434523,0.9199323525744157,1.1148519244825559,0.018225892129414088,-0.12040031871081142,0.1568521029696396,Nuclear speckles
TSA (1h),Unperturbed,7,0.8977262921304925,unnormalised,09_CCNT1,1.0072266543310238,0.9060204431238629,1.119738015730594,0.0103883668454755,-0.1423844917894968,0.163161225480448,Nucleolus
TSA (1h),Unperturbed,7,0.5264036782031782,unnormalised,09_CCNT1,1.0350826877643446,0.9352814261426567,1.1455334625089,0.049746022277793775,-0.09652755768414947,0.19601960223973677,Nucleoplasm
TSA (1h),Unperturbed,7,0.5695252248293458,unnormalised,09_CCNT1,1.029624309165294,0.9354697860158311,1.1332554336566973,0.04211802073245009,-0.09623703711243128,0.18047307857733122,PML bodies
TSA (1h),Unperturbed,7,0.2741326328425284,unnormalised,09_SRRM2,1.0423818936808493,0.9733033845292464,1.116363129466775,0.05988392942187332,-0.03903852304313281,0.15880638188687937,Cajal bodies
TSA (1h),Unperturbed,7,0.6664345209141974,unnormalised,09_SRRM2,1.0178774626717357,0.9422475924773348,1.0995777938694737,0.025563892811970388,-0.08582189120144197,0.13694967682538273,Nuclear periphery
TSA (1h),Unperturbed,7,0.004274262180654478,unnormalised,09_SRRM2,1.1158920016922589,1.0596250240351521,1.1751468030632763,0.1581974069498087,0.08355381981405899,0.23284099408555844,Nuclear speckles
TSA (1h),Unperturbed,7,0.4372521386121113,unnormalised,09_SRRM2,1.0545196980115346,0.9293925117874061,1.1964931709592956,0.07658604435695675,-0.105640073936611,0.2588121626505246,Nucleolus
TSA (1h),Unperturbed,7,0.668081861647375,unnormalised,09_SRRM2,1.0227394841136044,0.9268073148312415,1.1286014208416373,0.03243870340034298,-0.10965866416206416,0.17453607096275028,Nucleoplasm
TSA (1h),Unperturbed,7,0.09840995976642196,unnormalised,09_SRRM2,1.090853331515818,0.997516522299205,1.1929235900137105,0.1254571400491181,-0.0035873573702057985,0.254501637468442,PML bodies
TSA (1h),Unperturbed,7,1.165576223236795e-8,unnormalised,10_H3K27ac,3.4761757649849527,3.204851560828846,3.770470400801833,1.7975010306164427,1.6802575370575974,1.9147445241752878,Cajal bodies
TSA (1h),Unperturbed,7,1.2267454002333075e-8,unnormalised,10_H3K27ac,3.8573990616198106,3.52996674506376,4.215203313570206,1.9476284056085016,1.8196545922903404,2.0756022189266625,Nuclear periphery
TSA (1h),Unperturbed,7,2.5586395631640557e-8,unnormalised,10_H3K27ac,3.5886178044345485,3.2688405717404785,3.9396775289801655,1.843428281190188,1.7087790155364282,1.978077546843948,Nuclear speckles
TSA (1h),Unperturbed,7,1.2154834360323555e-7,unnormalised,10_H3K27ac,3.1895245888708548,2.8684478685853976,3.546540696947977,1.6733414006697966,1.5202702985662278,1.826412502773365,Nucleolus
TSA (1h),Unperturbed,7,4.1752483207432645e-8,unnormalised,10_H3K27ac,3.490105484578875,3.164370529014314,3.8493710460897943,1.8032706409561432,1.661918540731473,1.9446227411808135,Nucleoplasm
TSA (1h),Unperturbed,7,2.2083488557371704e-8,unnormalised,10_H3K27ac,3.5402500684646503,3.2342425782348054,3.875210422251154,1.8238512698539795,1.6934278894769332,1.954274650231026,PML bodies
TSA (1h),Unperturbed,7,0.4866007876966638,unnormalised,10_POL2RA_pS2,1.0115603896104968,0.9809994301534825,1.0430734110302657,0.01658245058419532,-0.02767579648054833,0.06084069764893876,Cajal bodies
TSA (1h),Unperturbed,7,0.47181484783243255,unnormalised,10_POL2RA_pS2,1.0084078379286001,0.9868801220732593,1.0304051574770163,0.01207923681243923,-0.01905324606596229,0.04321171969084071,Nuclear periphery
TSA (1h),Unperturbed,7,0.1639041589752781,unnormalised,10_POL2RA_pS2,1.0430838087325651,0.9890737872036138,1.1000431374449626,0.060855078840731956,-0.015849941484536875,0.13756009916600104,Nuclear speckles
TSA (1h),Unperturbed,7,0.624678376577031,unnormalised,10_POL2RA_pS2,1.019092720039809,0.9478636117049248,1.095674482291913,0.027285318094692416,-0.07724861052402152,0.13181924671340628,Nucleolus
TSA (1h),Unperturbed,7,0.7113708286408086,unnormalised,10_POL2RA_pS2,1.0121834616028558,0.9517318491528604,1.0764748083761875,0.017470806984988548,-0.07137294403400693,0.10631455800398418,Nucleoplasm
TSA (1h),Unperturbed,7,0.17684622186515728,unnormalised,10_POL2RA_pS2,1.035832172298495,0.9893169986624899,1.0845343713078766,0.05079027348164757,-0.015495228988014755,0.11707577595130994,PML bodies
TSA (1h),Unperturbed,7,0.08495791406598698,unnormalised,11_KPNA2_MAX,1.1260539653612545,1.0026851967470407,1.2646018281904468,0.17127596924180574,0.0038687282040085085,0.3386832102796032,Cajal bodies
TSA (1h),Unperturbed,7,0.05174115242331012,unnormalised,11_KPNA2_MAX,1.123899586250578,1.019209098780197,1.23934360621974,0.16851314508765383,0.02745006212843148,0.3095762280468762,Nuclear periphery
TSA (1h),Unperturbed,7,0.09523138288970424,unnormalised,11_KPNA2_MAX,1.1296824365545712,0.9979671128212695,1.2787820270470478,0.1759172756524859,-0.0029358213603268538,0.35477037266529865,Nuclear speckles
TSA (1h),Unperturbed,7,0.129909276580212,unnormalised,11_KPNA2_MAX,1.1213463461688262,0.9838338762329056,1.2780792148373892,0.16523194694470375,-0.023513362826947604,0.3539772567163552,Nucleolus
TSA (1h),Unperturbed,7,0.09814526130201082,unnormalised,11_KPNA2_MAX,1.133487242951254,0.9965468764517315,1.2892452530761254,0.18076815408308297,-0.004990425463932464,0.36652673363009824,Nucleoplasm
TSA (1h),Unperturbed,7,0.09408385371002834,unnormalised,11_KPNA2_MAX,1.1293231697148682,0.9984974160687666,1.2772900571702652,0.17545839012256356,-0.0021694006478589337,0.353086180892986,PML bodies
TSA (1h),Unperturbed,7,0.6172977516820535,unnormalised,11_PML,1.0434283040399892,0.8896858214934286,1.2237383123001808,0.06133147356003786,-0.16863213385938264,0.29129508097945844,Cajal bodies
TSA (1h),Unperturbed,7,0.7828689585596762,unnormalised,11_PML,1.0172044327414498,0.9051255033387406,1.1431617540022172,0.024609654085380583,-0.14381024690050118,0.19302955507126213,Nuclear periphery
TSA (1h),Unperturbed,7,0.5877760080296293,unnormalised,11_PML,1.0508452530863281,0.8855592444927299,1.246981218706181,0.0715502344359901,-0.17533926743954584,0.3184397363115264,Nuclear speckles
TSA (1h),Unperturbed,7,0.6259195387687364,unnormalised,11_PML,1.0314121497694906,0.9157628783485162,1.161666461748914,0.044620945325889144,-0.12695401022964356,0.21619590088142182,Nucleolus
TSA (1h),Unperturbed,7,0.7524866010757802,unnormalised,11_PML,1.024757634545899,0.8854399673066435,1.1859959436373946,0.03528273823371049,-0.17553359909590316,0.24609907556332422,Nucleoplasm
TSA (1h),Unperturbed,7,0.623611360873285,unnormalised,11_PML,1.0782254068430572,0.8086985551931589,1.4375814331511876,0.10865881013205346,-0.30632606092392956,0.5236436811880363,PML bodies
TSA (1h),Unperturbed,7,0.6388454631396705,unnormalised,12_RB1_pS807_S811,0.9663243879719856,0.8426840404155227,1.1081055033734704,-0.0494205224320794,-0.24693629262987876,0.14809524776572003,Cajal bodies
TSA (1h),Unperturbed,7,0.9612117861660725,unnormalised,12_RB1_pS807_S811,0.9970976724331164,0.8905310274487899,1.116416764522795,-0.004193261644988145,-0.1672622170060789,0.15887569371610252,Nuclear periphery
TSA (1h),Unperturbed,7,0.6918919121950255,unnormalised,12_RB1_pS807_S811,0.9713630236283336,0.8462788656873169,1.1149352322606625,-0.041917525803224165,-0.24079495654098323,0.1569599049345351,Nuclear speckles
TSA (1h),Unperturbed,7,0.5412234834183347,unnormalised,12_RB1_pS807_S811,0.9531228173313339,0.8232045993387245,1.1035447392390256,-0.06926596623133388,-0.28067705212993105,0.14214511966726337,Nucleolus
TSA (1h),Unperturbed,7,0.7954799331201305,unnormalised,12_RB1_pS807_S811,0.978811119889538,0.8375295107309025,1.1439253138475245,-0.030897603483990666,-0.25578806952207606,0.19399286255409454,Nucleoplasm
TSA (1h),Unperturbed,7,0.787182310197243,unnormalised,12_RB1_pS807_S811,0.9800624767289783,0.8514250990608752,1.1281350048895655,-0.029054374237004608,-0.23204847510256585,0.1739397266285568,PML bodies
TSA (1h),Unperturbed,7,0.16133600628242084,unnormalised,12_YAP1,1.1146002905919032,0.973072371690747,1.2767126515255562,0.15652643465950397,-0.039380986287431474,0.35243385560643953,Cajal bodies
