treatment,reference_level,df,p.value,comparison,channel,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl,cluster
AZD4573 (2.5h),Unperturbed,6,0.022282353955673902,unnormalised,11_PML,0.7545128445880784,0.6298820858214319,0.9038034982467882,-0.4063826339421756,-0.6668463140881422,-0.14591895379620884,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.19691673558275824,unnormalised,11_PML,0.7754976571426582,0.5501128296723812,1.0932241238436715,-0.36680567214794885,-0.8622005451328384,0.12858920083694064,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.9031367895957948,unnormalised,12_RB1_pS807_S811,0.9915580000218391,0.8698986810464435,1.1302319325563128,-0.012230931211296392,-0.20108071790762425,0.17661885548503128,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.00172698810122888,unnormalised,12_RB1_pS807_S811,1.3335497203880355,1.2003380980533782,1.4815449577340047,0.41527161567999676,0.2634408255698838,0.5671024057901098,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.6374047640616634,unnormalised,12_RB1_pS807_S811,0.9682426800345459,0.8523589720865324,1.099881526612598,-0.046559405442703615,-0.23046694356852354,0.13734813268311644,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.35633582062148106,unnormalised,12_RB1_pS807_S811,1.0731946104703332,0.9343151660237994,1.232717517413425,0.10191171458691313,-0.09801880858998083,0.301842237763807,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.6466884341328815,unnormalised,12_RB1_pS807_S811,0.9641081484866817,0.8310268478145258,1.1185011945436816,-0.05273310555448248,-0.2670330082850091,0.1615667971760441,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.7111442189368307,unnormalised,12_RB1_pS807_S811,0.9739065101141401,0.8522538316886177,1.112924172559483,-0.03814480704407272,-0.230644914226171,0.15435530013802562,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.6799111942439828,unnormalised,12_YAP1,0.964568470292203,0.8193570655433359,1.1355151166785562,-0.05204444267322735,-0.28743579756652765,0.1833469122200727,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.07559916552505394,unnormalised,12_YAP1,1.1607476217922224,1.012958720534408,1.3300986646183222,0.21505432502942332,0.018575383523324513,0.41153326653552225,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.8144583672651773,unnormalised,12_YAP1,0.9782620072611071,0.8206659910311431,1.1661218635953121,-0.03170718190569079,-0.28513292663609763,0.22171856282471591,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.032161631619922415,unnormalised,12_YAP1,1.2854955168049613,1.0766279826737368,1.5348836834258939,0.3623245787483655,0.10651982809211699,0.618129329404614,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.9157371839016887,unnormalised,12_YAP1,0.9899044886719627,0.8266427950308837,1.1854103157776752,-0.014638761984645645,-0.27466404138460143,0.2453865174153101,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.9152669906029247,unnormalised,12_YAP1,1.009683877262019,0.8516382558618414,1.1970593441357196,0.01390366912122167,-0.2316873373205771,0.25949467556302086,PML bodies
AZD4573 (2.5h),Unperturbed,6,3.5330141893178025e-4,unnormalised,13_PABPN1,0.7348936611677246,0.6760744912783236,0.7988301587940982,-0.44439258725802366,-0.5647458805144057,-0.32403929400164144,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.04516006698511606,unnormalised,13_PABPN1,1.1502732519646794,1.031694698449253,1.2824807146670445,0.20197661980136858,0.04501610816682821,0.358937131435909,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,1.2923923252164729e-5,unnormalised,13_PABPN1,0.6665679592580921,0.6269426262459481,0.7086977750579598,-0.585176123569439,-0.6735946719840524,-0.4967575751548259,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.0052564901981746025,unnormalised,13_PABPN1,1.3394563301129354,1.171339745695523,1.5317018541143068,0.4216475461996903,0.22815958851170892,0.6151355038876718,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.0055686658250111345,unnormalised,13_PABPN1,0.7979796411379224,0.7185537801948514,0.8861848969717105,-0.32557615546233976,-0.4768319555787478,-0.17432035534593157,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,6.342528291802184e-4,unnormalised,13_PABPN1,0.7611591962143105,0.7009780953869797,0.826507027529546,-0.3937298703709359,-0.5125587322068511,-0.2749010085350207,PML bodies
AZD4573 (2.5h),Unperturbed,6,3.532038509401552e-5,unnormalised,13_POL2RA_pS5,0.41547781167906833,0.35479048237416877,0.48654578004033705,-1.267156662020073,-1.4949607865329424,-1.0393525375072035,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,4.6306909974832547e-4,unnormalised,13_POL2RA_pS5,0.6006661915629066,0.5195420003131175,0.6944575673751874,-0.7353646306853145,-0.944687712082884,-0.5260415492877448,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,6.470300129560182e-5,unnormalised,13_POL2RA_pS5,0.44137182916099515,0.3748184745165097,0.5197425015621578,-1.1799335432641738,-1.4157360308003875,-0.9441310557279604,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.003472833210008595,unnormalised,13_POL2RA_pS5,0.6276573692717436,0.5159629289561275,0.7635311591050836,-0.6719508710370332,-0.9546606806582353,-0.3892410614158313,Nucleolus
AZD4573 (2.5h),Unperturbed,6,3.0420768760881496e-4,unnormalised,13_POL2RA_pS5,0.5052259621186264,0.42203412823634856,0.6048166622575701,-0.9849993178810317,-1.2445684261764793,-0.725430209585584,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,3.118114756248069e-4,unnormalised,13_POL2RA_pS5,0.5414609512896366,0.46029825854139483,0.6369347620399749,-0.8850707965960015,-1.1193591105016356,-0.6507824826903674,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.0401259410159682,unnormalised,14_PCNA,0.8830750363012715,0.80434661383163,0.969509296525401,-0.17939206369502356,-0.3141107647561449,-0.04467336263390227,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.0011263754136064902,unnormalised,14_PCNA,1.2553833494567381,1.162888954549773,1.3552346059589,0.32812797924352866,0.21771333897005793,0.43854261951699935,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.1557370307865153,unnormalised,14_PCNA,0.9163575616468824,0.8246148187239546,1.0183071680506859,-0.12601744879312052,-0.27820770750632046,0.026172809920079386,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.03773365368134934,unnormalised,14_PCNA,1.172949471145199,1.0426826591102631,1.3194910741431167,0.23014086562696584,0.06030013984175201,0.39998159141217976,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.20368184113894797,unnormalised,14_PCNA,0.9238285378946877,0.828529079613339,1.030089574921054,-0.11430298186427414,-0.27137576101611427,0.042769797287566066,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.376779760134253,unnormalised,14_PCNA,0.9499923747630926,0.8549904784397933,1.055550365607459,-0.07401216137601034,-0.22601974130307317,0.0779954185510522,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.4914503783310956,unnormalised,15_SON,1.0525281552343586,0.9177959353902736,1.2070390321460365,0.07385882604577365,-0.12375467733447508,0.27147232942602234,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,4.196063001885363e-4,unnormalised,15_SON,1.7814099604653089,1.5158987001751778,2.093425798754423,0.8330195657766021,0.6001733487346896,1.0658657828185145,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.0018599170290595807,unnormalised,15_SON,0.7697325278935716,0.6985094792473464,0.8482177867304567,-0.37757087988246124,-0.5176484007696696,-0.2374933589952527,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,4.4053804442372795e-5,unnormalised,15_SON,2.9926253485579637,2.438427340601624,3.6727797165455174,1.5814116768949573,1.2859509840959582,1.8768723696939562,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.0764341298404813,unnormalised,15_SON,0.8451829057555446,0.7243736768021682,0.9861403955688959,-0.24266450654387506,-0.46519397410587987,-0.02013503898187013,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.0020501306856295608,unnormalised,15_SON,0.6912820306849653,0.6011877268639927,0.7948779134941298,-0.5326536704409178,-0.7341125376842974,-0.33119480319753813,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.12251527408051487,unnormalised,15_U2SNRNPB,0.9133887916696367,0.8274382334186893,1.0082675069301135,-0.13069900858892405,-0.27327647319882997,0.011878456020982052,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.19233807496394928,unnormalised,15_U2SNRNPB,1.0659676889374525,0.97884994373678,1.160838922379516,0.09216370853219105,-0.030840381145627392,0.21516779821000942,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.008065666408923056,unnormalised,15_U2SNRNPB,0.7908456103443429,0.7026858318973654,0.8900660167177923,-0.33853201704220653,-0.5090482847808164,-0.16801574930359636,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.010855875312126907,unnormalised,15_U2SNRNPB,1.2430173666995303,1.1055620987489148,1.3975625391509932,0.3138464530084691,0.1447800627307668,0.48291284328617107,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.2238529891274295,unnormalised,15_U2SNRNPB,0.9146989938506279,0.8041132701848348,1.0404930255149647,-0.12863103075142762,-0.31452935614006605,0.05726729463721076,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.11213547597257907,unnormalised,15_U2SNRNPB,0.8998262313863811,0.8051343178752374,1.005654868653214,-0.15228167046936195,-0.31269861157589,0.008135270637165987,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.007950564985180748,unnormalised,16_H3,0.7744052820265478,0.6811154372387757,0.880472689419285,-0.3688393019758905,-0.5540287641709598,-0.18364983978082117,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.2983672629678026,unnormalised,16_H3,0.9423945629043251,0.8508810355946598,1.0437505068742747,-0.0855968792478458,-0.23297065669538747,0.06177689819969582,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.6858929490190547,unnormalised,16_H3,0.9728709434420024,0.8568904335980864,1.1045494680334655,-0.03967965843716656,-0.222817349137844,0.143458032263511,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.8019249968235133,unnormalised,16_H3,0.9823542912821094,0.8599547330222154,1.1221752919585894,-0.025684660884050022,-0.21766737479723364,0.16629805302913356,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.17105118350929366,unnormalised,16_H3,0.910923428425477,0.8098353768832565,1.024629839768094,-0.13459830768078065,-0.3042994277445086,0.03510281238294708,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.3328254580892633,unnormalised,16_H3,0.9373996139378755,0.8311420992387246,1.0572416401668623,-0.09326389423516496,-0.2668329411874879,0.08030515271715823,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.11914488576633504,unnormalised,17_HDAC3,0.8405411145112681,0.6969054071295828,1.0137808631645129,-0.2506097052286593,-0.5209652464353672,0.0197458359780487,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.8427493053671496,unnormalised,17_HDAC3,0.9820953289186337,0.8277751294856865,1.1651850855715726,-0.02606502565989922,-0.27268919145889664,0.2205591401390981,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.13696332171319128,unnormalised,17_HDAC3,0.8419380507320565,0.691737851965281,1.0247519045785474,-0.2482140102769328,-0.5317026918863736,0.035274671332508056,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.9263251964377069,unnormalised,17_HDAC3,0.9898730900018663,0.8048685232080214,1.2174022291297846,-0.01468452339353351,-0.3131749593710441,0.28380591258397725,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.11691271019043806,unnormalised,17_HDAC3,0.820729923670789,0.66424841514244,1.014074843466829,-0.2850205402198911,-0.5902052143527923,0.02016413391300998,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.13775867822410684,unnormalised,17_HDAC3,0.8385592324154391,0.6854672639484455,1.025842696292579,-0.2540154013853137,-0.5448403264276631,0.03680952365703572,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.8854683757274942,unnormalised,17_SRSF2,0.9706145288225337,0.6578244859305047,1.4321336218258616,-0.043029639376904134,-0.6042253848699533,0.518166106116145,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.014474254178354533,unnormalised,17_SRSF2,1.7917864625118745,1.2803509543529843,2.507514612556538,0.8413987133823261,0.35653931858864174,1.3262581081760105,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.7484902418830812,unnormalised,17_SRSF2,1.0710879202697856,0.7173282135207584,1.5993088119552339,0.099076908595313,-0.47929471978931165,0.6774485369799375,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.008038414427945843,unnormalised,17_SRSF2,2.224144062702606,1.4874105229012982,3.3257911891104164,1.1532502376187053,0.5728028838496736,1.733697591387737,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.8081831407839142,unnormalised,17_SRSF2,0.9437343331680758,0.6033448142399997,1.4761616750151003,-0.08354730538833167,-0.7289453504466192,0.5618507396699559,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.5439566346259522,unnormalised,17_SRSF2,0.8701723363550926,0.5695512545087055,1.3294675219543508,-0.20062694199157524,-0.8121024174873273,0.4108485335041768,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.0032251903114166335,unnormalised,18_NONO,0.7546685081543771,0.6715836236884173,0.8480322287670691,-0.4060850221865909,-0.5743610437541136,-0.23780900061906848,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,2.2845326060283237e-6,unnormalised,18_NONO,0.4926992969114741,0.4550081357492224,0.5335126519822361,-1.0212206819810312,-1.1360357533120253,-0.9064056106500371,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.0013092001697277216,unnormalised,18_NONO,0.7174898376572993,0.6395443734913513,0.8049350263707065,-0.4789696969181952,-0.644883633833603,-0.3130557600027872,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.0037683919289009855,unnormalised,18_NONO,1.3136547755709067,1.1689188385404918,1.4763119666502587,0.3935861896559907,0.22517476280366389,0.5619976165083178,Nucleolus
AZD4573 (2.5h),Unperturbed,6,3.933465241682608e-5,unnormalised,18_NONO,0.542230151165726,0.484721323341532,0.6065620031038861,-0.8830227572044526,-1.0447725454913117,-0.7212729689175935,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,1.0850396087351731e-4,unnormalised,18_NONO,0.6043413727391825,0.5412464247343416,0.6747915147588154,-0.7265643836912563,-0.8856425049049441,-0.5674862624775686,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.721402469995589,unnormalised,19_KPNA1_MAX,0.9681833003519195,0.817201622127447,1.1470595232545266,-0.04664788470764772,-0.29123602709510027,0.19794025767980486,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.18554031254733508,unnormalised,19_KPNA1_MAX,1.115957480764348,0.9664535226716577,1.2885887108479277,0.15828205990992503,-0.049227740850631335,0.3657918606704812,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.6721947902802348,unnormalised,19_KPNA1_MAX,0.9622986483961364,0.8123329463709557,1.1399496879228632,-0.05544339247738567,-0.29985693690098125,0.18897015194620972,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.2713338911116248,unnormalised,19_KPNA1_MAX,1.1157842724844456,0.9345221388366881,1.3322044400932145,0.15805812116199947,-0.0976992530554272,0.41381549537942597,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.6618635132604054,unnormalised,19_KPNA1_MAX,0.9609230021034995,0.8107611679975002,1.1388964499277165,-0.05750726111400911,-0.30265110336799445,0.1876365811399761,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.7835329850061387,unnormalised,19_KPNA1_MAX,0.9792163576631447,0.8485099159585885,1.13005712376598,-0.03030043665011005,-0.2369965752246795,0.17639570192445958,PML bodies
AZD4573 (2.5h),Unperturbed,6,7.927588323016579e-4,unnormalised,20_ALYREF,0.7179625851350027,0.6468638874789209,0.7968759481422332,-0.4780194314053794,-0.6284659213366501,-0.3275729414741087,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.058303388853219375,unnormalised,20_ALYREF,1.100193201071521,1.01542733508971,1.1920351539256748,0.1377568926162312,0.02208700274916568,0.25342678248329686,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,9.564318035818677e-5,unnormalised,20_ALYREF,0.6013636960136619,0.5393239836093837,0.670539983152568,-0.7336903190305925,-0.8907759033067194,-0.5766047347544652,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.005238262712616865,unnormalised,20_ALYREF,1.2766028868962649,1.141364493834179,1.427865453705491,0.3523098154053298,0.19075958871040452,0.5138600421002552,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.014758065587964567,unnormalised,20_ALYREF,0.8081625127084102,0.7144080806502564,0.914220687919282,-0.30728266242561614,-0.4851796960517979,-0.12938562879943444,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.00469303627171519,unnormalised,20_ALYREF,0.773146394857532,0.6889775094150804,0.8675977658380659,-0.3711864813347682,-0.5374712056949741,-0.20490175697456237,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.041816788794755845,unnormalised,20_SP100,1.156493079121399,1.035521502988438,1.2915967830661534,0.20975663238386363,0.050357511967586706,0.3691557528001408,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.00444786418545489,unnormalised,20_SP100,1.2834413570728362,1.1491348382546327,1.4334451121043827,0.36001737788214294,0.20054809221190684,0.5194866635523792,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.06491462837716357,unnormalised,20_SP100,0.8272318561640345,0.7015518129816309,0.9754269480741995,-0.27363635091132515,-0.5113784371273645,-0.035894264695285776,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,5.561653380186749e-4,unnormalised,20_SP100,1.6581334824197311,1.4287071393243476,1.924401838449279,0.729560150786322,0.5147102187815101,0.9444100827911337,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.6387543628098866,unnormalised,20_SP100,1.0424530523103137,0.8839778202063001,1.2293389510807826,0.0599824122318262,-0.17791792332474274,0.2978827477883951,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.860872408030063,unnormalised,20_SP100,1.0222259152504523,0.8077235942059423,1.2936923339931543,0.03171407180722973,-0.3080664126660925,0.37149455628055217,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.03529894395299848,unnormalised,21_COIL,0.9597779323039798,0.9316577658354309,0.9887468479497652,-0.0592274526205186,-0.10212800074366486,-0.01632690449737241,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,5.755756237819173e-4,unnormalised,21_COIL,0.8218787062814418,0.7754582288328025,0.8710780061687868,-0.28300259971302216,-0.3668790243659276,-0.1991261750601167,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,8.068568852031887e-5,unnormalised,21_COIL,0.6117081583572421,0.5523264266378002,0.6774741402083767,-0.7090845774465728,-0.8564069385679975,-0.5617622163251486,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.0014209975628951103,unnormalised,21_COIL,1.3087410485717947,1.1904947813348248,1.4387321633584529,0.38817966955322203,0.25156129640928,0.5247980426971641,Nucleolus
AZD4573 (2.5h),Unperturbed,6,5.641789646008769e-4,unnormalised,21_COIL,0.6930362199218497,0.6219202055454057,0.7722842863777969,-0.5289973414626286,-0.6851986052850205,-0.37279607764023687,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,4.8120155181180426e-4,unnormalised,21_COIL,0.6899295365255406,0.6202873375462501,0.7673907503147366,-0.5354790699475578,-0.688991420639778,-0.38196671925533787,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.0010936686802024663,unnormalised,21_NCL,1.7883166463105027,1.472231645974001,2.1722644233445045,0.8386022083422413,0.5580046878384721,1.1191997288460107,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,1.7299542367945023e-4,unnormalised,21_NCL,1.7189867057979573,1.511085610652763,1.9554916504258424,0.7815583874259077,0.5955853987988288,0.9675313760529868,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.07004560530467167,unnormalised,21_NCL,1.2833296995239847,1.0276523014694188,1.602619013576287,0.3598918600322408,0.03935222192826416,0.6804314981362176,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,3.1545294174981276e-4,unnormalised,21_NCL,0.4878045990891719,0.4032236400627105,0.5901274212383495,-1.0356247347609273,-1.3103478717205173,-0.7609015978013369,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.08492706555772951,unnormalised,21_NCL,1.2167765042530723,1.0096740646453355,1.4663594056190719,0.28306420024864437,0.013889648215731224,0.5522387522815573,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.8063017317128938,unnormalised,21_NCL,1.0257994115792637,0.8442222916233114,1.2464305233791197,0.036748648867016474,-0.2443051708395576,0.31780246857359096,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.5803973149669289,unnormalised,00_DAPI,0.9716658471779636,0.8823356014952933,1.0700401490907152,-0.041467834042677676,-0.18060059724205052,0.09766492915669504,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.17520221331882138,unnormalised,00_DAPI,1.0698482477458042,0.9815925384170724,1.1660390930136075,0.09740617256004781,-0.02680381250186738,0.22161615762196316,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.08072013214364628,unnormalised,00_DAPI,1.1137006156046279,1.0071019399537495,1.2315824366847,0.15536146029767267,0.010209721897117522,0.30051319869822796,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.8178021018317138,unnormalised,00_DAPI,0.9879013249018537,0.8946789148517987,1.090837183644259,-0.017561147393334153,-0.16055807850310977,0.12543578371644154,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.5582619986028798,unnormalised,00_DAPI,0.9684522093092675,0.8750727932864631,1.0717961853134326,-0.046247237688862304,-0.19252506177637832,0.10003058639865363,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.747398084147738,unnormalised,00_DAPI,0.9833670493163843,0.8920405084950045,1.0840435433954596,-0.024198080774478034,-0.1648188689593899,0.11642270741043394,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.18977367375526213,unnormalised,07_H2B,0.8556839423243231,0.6959538297662755,1.0520741144532404,-0.22485007751444747,-0.5229364953890094,0.0732363403601146,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.7846454349532399,unnormalised,07_H2B,1.0269603590023817,0.8556955896528468,1.2325032309564292,0.03838049424185366,-0.22483044009003403,0.30159142857374105,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.9100412216206317,unnormalised,07_H2B,1.0123426309985295,0.8254998900306115,1.241475153314704,0.017697657998776033,-0.2766600719381712,0.312055387935723,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.8491336559947995,unnormalised,07_H2B,1.0211664169550951,0.8304703577533432,1.2556508987725028,0.030217997803790426,-0.2679994203606994,0.32843541596828046,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.6295840437900311,unnormalised,07_H2B,0.948698164466853,0.77425403320504,1.1624456168953892,-0.07597893903339929,-0.369121101753643,0.2171632236868443,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.8326743505669768,unnormalised,07_H2B,0.9775452863924925,0.7989688735501137,1.1960350629206866,-0.032764555699615575,-0.32378879555089346,0.25825968415166256,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.007523507545277845,relative_to_all,01_CDK9_pT186,0.9430746527293439,0.9160543314166527,0.9708919767293233,-0.08455611734907864,-0.12649492741574817,-0.04261730728240909,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,5.063226114427312e-6,relative_to_all,01_CDK9_pT186,1.4374036697957833,1.3718171468498244,1.5061258817816545,0.5234652744816102,0.45608819367284026,0.5908423552903803,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,1.9102666276680584e-8,relative_to_all,01_CDK9_pT186,0.7000046481318614,0.6875565095049844,0.7126781590054291,-0.514563593094727,-0.5404498029885249,-0.4886773832009291,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,4.362028289971575e-6,relative_to_all,01_CDK9_pT186,1.3670623585368837,1.3144640949975008,1.4217653409026592,0.45107905296593825,0.39447473482282186,0.5076833711090545,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.05009700354670005,relative_to_all,01_CDK9_pT186,0.947866194572745,0.9080518732099857,0.9894262093615566,-0.07724467927750832,-0.13915337987646753,-0.01533597867854907,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,1.230679094305909e-4,relative_to_all,01_CDK9_pT186,0.8912392028998309,0.868556093390174,0.9145147018486303,-0.1661154010500225,-0.20330907031255768,-0.12892173178748723,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.8787554587071027,relative_to_all,01_PABPC1,1.0026477280572432,0.970527743513294,1.035830735697646,0.0038148160657325166,-0.0431586404677876,0.05078827259925255,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,0.8697756732938732,relative_to_all,01_PABPC1,0.9907083151443098,0.8902305540840187,1.1025267119774056,-0.0134677339807603,-0.16774907773115738,0.14081360976963692,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,0.06679053513777852,relative_to_all,01_PABPC1,1.0304349508090918,1.0036980747191524,1.0578840535746168,0.043253433448513554,0.005325353338705857,0.08118151355832152,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,0.10054096901176296,relative_to_all,01_PABPC1,0.9444806411019678,0.891500623193279,1.0006091506937593,-0.08240686870507205,-0.16569228853732887,8.785511271846724e-4,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.44868592257107953,relative_to_all,01_PABPC1,0.9861380331645646,0.9533992349101872,1.020001049765144,-0.02013849511561235,-0.06884762722229737,0.028570636991072776,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.8613739924214502,relative_to_all,01_PABPC1,0.9978963240576669,0.9755529441417755,1.0207514410648806,-0.0030381596229111896,-0.03570792356194926,0.029631604316127026,PML bodies
AZD4573 (2.5h),Unperturbed,6,0.8786743403903512,relative_to_all,02_CDK7,0.9983032694522577,0.9776589771147401,1.019383487624952,-0.0024499437824406244,-0.03259677676784053,0.027696889202959082,Cajal bodies
AZD4573 (2.5h),Unperturbed,6,5.725637234568535e-6,relative_to_all,02_CDK7,1.3932901103927078,1.3338551518096016,1.455373418233965,0.47849568668836273,0.41560200751795406,0.5413893658587716,Nuclear periphery
AZD4573 (2.5h),Unperturbed,6,4.5648268181099405e-5,relative_to_all,02_CDK7,0.8930833583626946,0.8742987054069241,0.9122716070054842,-0.16313325539319118,-0.19380183211217722,-0.13246467867420536,Nuclear speckles
AZD4573 (2.5h),Unperturbed,6,4.80495031551195e-5,relative_to_all,02_CDK7,1.1667143070103991,1.133083986371144,1.2013427870799371,0.22245133198021674,0.18025480046159284,0.26464786349884034,Nucleolus
AZD4573 (2.5h),Unperturbed,6,0.060250568261611764,relative_to_all,02_CDK7,0.9581338311543368,0.9239923268081784,0.9935368636379045,-0.06170091068205151,-0.11404722389727812,-0.009354597466824774,Nucleoplasm
AZD4573 (2.5h),Unperturbed,6,0.00948897891726853,relative_to_all,02_CDK7,0.9607468239085144,0.9408576268630615,0.981056467308249,-0.05777179293470933,-0.08795166795773064,-0.027591917911688208,PML bodies
AZD4573 (2.5h),Unperturbed,6,7.142610922201821e-4,relative_to_all,03_CDK9,0.929213047000301,0.9083966924388887,0.9505064185090815,-0.1059186838417102,-0.1386056418265995,-0.07323172585682095,Cajal bodies
