treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
DMSO - Untreated,Nuclear periphery - all,4,0.1250488003401133,relative_to_all,02_CDK7,4,0.9611712828461648,0.9233843718332325,1.000504517023593,-0.05713454953478174,-0.11499677972933622,7.276806597728131e-4
DMSO - Untreated,all,4,0.8728504094707457,unnormalised,02_CDK7,NA,1.0104492077383076,0.896678026628405,1.1386557617097628,0.014996803572418286,-0.15733805040396073,0.18733165754879724
DMSO - Untreated,Nuclear speckles,4,0.6031925013473163,unnormalised,02_CDK7,NA,1.0340811757778872,0.9203005403425446,1.1619289908274586,0.04834944222481383,-0.1198230193088413,0.21652190375846916
DMSO - Untreated,Nuclear speckles - all,4,0.01801231830248405,relative_to_all,02_CDK7,4,1.0233875862919177,1.0114715923396467,1.035443960767919,0.03335263865239555,0.016455801689343262,0.050249475615448125
DMSO - Untreated,all,4,0.8733268399777082,unnormalised,02_CDK7,NA,1.0105293914020321,0.895521423530007,1.1403073383348759,0.015111283333980922,-0.15920014871655527,0.18942271538451697
DMSO - Untreated,Nucleolus,4,0.7028482070837718,unnormalised,02_CDK7,NA,1.0319364684370558,0.8879292134042943,1.1992992896444692,0.04535415342378274,-0.17148342680428955,0.26219173365185483
DMSO - Untreated,Nucleolus - all,4,0.25141207166637836,relative_to_all,02_CDK7,4,1.0211840221740833,0.9903398426207491,1.0529888451059581,0.03024287008980172,-0.014004412997362065,0.07449015317696588
DMSO - Untreated,all,4,0.8754736278390425,unnormalised,02_CDK7,NA,1.010312692603322,0.8956958091539455,1.1395964192347119,0.014801877382928602,-0.1589192388737258,0.1885229936395827
DMSO - Untreated,Nucleoplasm,4,0.5657945279901169,unnormalised,02_CDK7,NA,1.0448324931174886,0.9105992569479824,1.198853315928489,0.06327166889067873,-0.13511181277371426,0.2616551505550718
DMSO - Untreated,Nucleoplasm - all,4,0.06669185225346759,relative_to_all,02_CDK7,4,1.0341674421858622,1.007294881540033,1.061756907611908,0.048469791507750236,0.010486088368305033,0.08645349464719555
