treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (1h) - Unperturbed,9,7,0.05249425307146574,unnormalised,01_PABPC1,NA,0.8042008915817546,0.6695936125695896,0.9658680457524146,-0.31437215929638707,-0.5786423291826923,-0.05010198941008176
AZD4573 (1h) - Unperturbed,9 - all,7,0.03258573294890282,relative_to_all,01_PABPC1,7,1.0181370422678027,1.0047290028577782,1.031724011041177,0.02593176268429425,0.00680642781767351,0.04505709755091457
AZD4573 (1h) - Unperturbed,all,7,0.048687790708782534,unnormalised,02_CDK7,NA,0.8665068338929683,0.7701664749309438,0.9748984377053532,-0.2067169673315575,-0.37675777038080016,-0.03667616428231486
AZD4573 (1h) - Unperturbed,0,7,0.6346730268052954,unnormalised,02_CDK7,NA,0.9774811050813377,0.8934489780064835,1.0694167594471182,-0.0328592798013033,-0.16254275093539677,0.09682419133279026
AZD4573 (1h) - Unperturbed,0 - all,7,6.026992715605175e-4,relative_to_all,02_CDK7,7,1.128070855125047,1.0837640160423876,1.1741890626979292,0.17385768753025432,0.11605065157314418,0.23166472348736455
AZD4573 (1h) - Unperturbed,all,7,0.04846589000780107,unnormalised,02_CDK7,NA,0.8665268729063489,0.7703171637519286,0.9747528119607939,-0.20668360365822985,-0.37647552393561046,-0.036891683380849236
AZD4573 (1h) - Unperturbed,1,7,0.27144850085017946,unnormalised,02_CDK7,NA,0.9232246563948766,0.8097450533599486,1.0526075616500905,-0.11524634059243365,-0.304460345099218,0.07396766391435065
AZD4573 (1h) - Unperturbed,1 - all,7,0.0014817869727886488,relative_to_all,02_CDK7,7,1.0654310734742272,1.0395369512419053,1.0919701997781999,0.09143726306579607,0.05594104095335476,0.1269334851782374
AZD4573 (1h) - Unperturbed,all,7,0.04859404597535336,unnormalised,02_CDK7,NA,0.8665758738941887,0.7703282189134849,0.9748490666415739,-0.20660202340304368,-0.37645481933099056,-0.036749227475096784
AZD4573 (1h) - Unperturbed,2,7,0.019238072981473814,unnormalised,02_CDK7,NA,1.142972400875307,1.048186454122078,1.2463297002410167,0.19279056750597692,0.06789537003468091,0.317685764977273
AZD4573 (1h) - Unperturbed,2 - all,7,1.0834417733401967e-4,relative_to_all,02_CDK7,7,1.318952483340042,1.2301653416508829,1.4141478339604912,0.3993925909090207,0.2988522355227406,0.49993294629530083
AZD4573 (1h) - Unperturbed,all,7,0.04855975462619849,unnormalised,02_CDK7,NA,0.8665591955768609,0.7703194710086952,0.9748226128251921,-0.20662979010873642,-0.3764712027766555,-0.03678837744081753
AZD4573 (1h) - Unperturbed,3,7,0.018555939711139998,unnormalised,02_CDK7,NA,0.8303879888432326,0.7369328215254731,0.9356948040226127,-0.26814251891992447,-0.4403949850234948,-0.09589005281635413
AZD4573 (1h) - Unperturbed,3 - all,7,0.0036866189927480713,relative_to_all,02_CDK7,7,0.9582588161105955,0.9397004527634488,0.977183692902651,-0.06151272881118791,-0.08972715105899547,-0.033298306563380425
AZD4573 (1h) - Unperturbed,all,7,0.04856672411927239,unnormalised,02_CDK7,NA,0.8665609042040484,0.7703185252991804,0.9748276537985225,-0.20662694549575145,-0.37647297395253254,-0.03678091703897052
AZD4573 (1h) - Unperturbed,4,7,0.28284304687520384,unnormalised,02_CDK7,NA,1.0910938058159982,0.942037383381741,1.2637350853491762,0.12577514141202942,-0.08614378266149855,0.33769406548555725
AZD4573 (1h) - Unperturbed,4 - all,7,5.591129625846907e-4,relative_to_all,02_CDK7,7,1.2591080448271403,1.1673701565024976,1.3580551633238807,0.3324020869077809,0.22326209170165198,0.4415420821139094
AZD4573 (1h) - Unperturbed,all,7,0.04903633921882753,unnormalised,02_CDK7,NA,0.8664625545021896,0.769909499107693,0.9751241661839086,-0.20679069241629566,-0.3772392242253151,-0.03634216060727609
AZD4573 (1h) - Unperturbed,5,7,0.5488409147411237,unnormalised,02_CDK7,NA,1.0230956481449915,0.9529169045596347,1.098442792067936,0.03294102744289586,-0.06957767991949039,0.13545973480528178
